Formula,Answer
979804-287954,691850
695836-651696,44140 
705556-570586,134970
801372-113393,687979
609774-304053,305721
268976-119193,149783
734403-18911 ,715492
987183-778136,209047
872206-208245,663961
930447-880427,50020 
934212-479200,455012
274272-101717,172555
343288-321263,22025 
933861-42156 ,891705
958776-617799,340977
940639-703900,236739
794228-548065,246163
300664-99559 ,201105
987082-706586,280496
785958-155984,629974
805745-139333,666412
633539-509111,124428
431386-338211,93175 
905357-895643,9714  
300970-65665 ,235305
756963-39790 ,717173
444950-25787 ,419163
932797-430150,502647
593660-116784,476876
717205-177635,539570
799058-788796,10262 
664787-623305,41482 
930573-70    ,930503
938636-140767,797869
685536-549906,135630
423784-223144,200640
579790-380528,199262
342054-178327,163727
757044-635837,121207
987636-177208,810428
479545-105188,374357
423993-137063,286930
784923-543658,241265
905106-361688,543418
315027-264340,50687 
950236-287359,662877
404731-24605 ,380126
905260-309970,595290
836389-769349,67040 
775087-756968,18119 
790168-45539 ,744629
997563-401334,596229
511862-442676,69186 
799837-740949,58888 
861105-737916,123189
658281-166553,491728
644649-535207,109442
670894-408945,261949
130714-16541 ,114173
918844-422563,496281
674196-385347,288849
855770-584917,270853
819622-344543,475079
767989-306678,461311
563083-312315,250768
581211-94739 ,486472
737996-395675,342321
881313-493051,388262
957185-398335,558850
427508-12917 ,414591
760049-157776,602273
89636-6826   ,82810 
992915-375792,617123
956883-45461 ,911422
944324-327438,616886
820423-313536,506887
998190-129239,868951
448689-418053,30636 
788042-74911 ,713131
690945-71201 ,619744
359702-12103 ,347599
892548-719054,173494
674100-645234,28866 
510247-57860 ,452387
931552-87221 ,844331
171926-165959,5967  
237369-94411 ,142958
269833-84338 ,185495
472070-117907,354163
919834-15312 ,904522
818835-552109,266726
316465-254747,61718 
845054-196896,648158
406030-287579,118451
476317-407129,69188 
786320-459974,326346
845701-370091,475610
671792-283086,388706
822708-647155,175553
844078-833140,10938 
69169-14454  ,54715 
897865-612348,285517
875138-679795,195343
145665-54236 ,91429 
882121-494090,388031
825120-696380,128740
820520-400081,420439
487581-11656 ,475925
378344-168491,209853
962003-725708,236295
666098-475263,190835
661493-476898,184595
731462-714402,17060 
666141-221058,445083
767066-274187,492879
972758-159326,813432
574136-474947,99189 
385705-207186,178519
883688-60498 ,823190
561753-301910,259843
702356-837   ,701519
727791-433223,294568
875381-655647,219734
643185-101715,541470
739958-234092,505866
831554-45723 ,785831
828838-52150 ,776688
616028-272612,343416
594736-124283,470453
479997-45772 ,434225
632687-167100,465587
773769-708367,65402 
968020-354064,613956
382015-241531,140484
895996-69248 ,826748
515910-232517,283393
981435-42288 ,939147
324058-40289 ,283769
998491-615497,382994
346379-127720,218659
674806-418142,256664
142730-135464,7266  
981902-976209,5693  
904250-849146,55104 
969478-375051,594427
984669-218074,766595
684738-643054,41684 
359471-65673 ,293798
667604-288625,378979
538543-54248 ,484295
349435-87753 ,261682
896726-161251,735475
756426-740824,15602 
124049-64968 ,59081 
353775-315617,38158 
782914-319165,463749
991748-529037,462711
921232-456541,464691
865180-629238,235942
448432-230280,218152
757958-73018 ,684940
829692-541139,288553
858499-42549 ,815950
828705-380784,447921
82538-13737  ,68801 
852626-293548,559078
851927-355131,496796
113597-18833 ,94764 
759165-590928,168237
159829-52098 ,107731
888153-472945,415208
933792-76368 ,857424
274869-172685,102184
869636-705711,163925
515623-9090  ,506533
786806-668912,117894
358513-173121,185392
189371-40924 ,148447
526583-163474,363109
711392-664261,47131 
487597-138458,349139
928495-177104,751391
783546-471768,311778
884664-514654,370010
906673-666963,239710
820746-616968,203778
19580-3901   ,15679 
880189-596886,283303
958020-396749,561271
311071-128821,182250
647167-125795,521372
600760-418865,181895
800522-764796,35726 
458954-11133 ,447821
996601-858949,137652
628700-178578,450122
623763-590889,32874 
747402-117887,629515
617006-60295 ,556711
356813-238152,118661
539952-367928,172024
552244-405575,146669
346115-200083,146032
832688-749945,82743 
589543-116052,473491
609128-179035,430093
860117-334170,525947
927563-688420,239143
538168-152518,385650
906872-480336,426536
981754-928613,53141 
554620-213156,341464
558206-476424,81782 
733398-416995,316403
171404-133812,37592 
279693-228558,51135 
974257-297407,676850
818190-692788,125402
737301-588743,148558
585705-245199,340506
781389-468284,313105
562033-371502,190531
423915-361921,61994 
992765-463658,529107
372977-282438,90539 
780270-154657,625613
711240-90377 ,620863
752142-196306,555836
689177-592166,97011 
516921-356528,160393
480759-291623,189136
556004-539133,16871 
646252-305861,340391
814191-292519,521672
559255-64569 ,494686
570547-469461,101086
325027-260264,64763 
686099-298155,387944
848690-209323,639367
556955-384945,172010
486627-468284,18343 
928521-720795,207726
315899-95733 ,220166
339095-123783,215312
142639-132693,9946  
651280-187063,464217
561409-335708,225701
966797-362045,604752
901255-69083 ,832172
368508-267086,101422
434557-251344,183213
755418-22790 ,732628
962956-544340,418616
898350-671228,227122
579176-156971,422205
693786-387169,306617
567909-456660,111249
929968-593158,336810
970348-59119 ,911229
643957-7576  ,636381
996098-181959,814139
526283-517244,9039  
979869-838329,141540
318580-139400,179180
845325-834680,10645 
981306-603520,377786
909276-85185 ,824091
695633-208670,486963
910018-17102 ,892916
911157-350707,560450
626816-398401,228415
848335-312357,535978
785742-746256,39486 
706366-157354,549012
905503-693546,211957
905252-27324 ,877928
721040-533434,187606
802155-778124,24031 
484458-312887,171571
634795-630434,4361  
655669-541151,114518
198327-171094,27233 
408191-403388,4803  
34596-28044  ,6552  
695788-151238,544550
428166-281101,147065
997810-72932 ,924878
98379-46238  ,52141 
890148-95430 ,794718
618264-592964,25300 
763634-485019,278615
539028-34312 ,504716
748297-713092,35205 
910959-809132,101827
625870-400690,225180
665252-529588,135664
748626-39574 ,709052
997703-427491,570212
723207-18578 ,704629
516521-283873,232648
613546-613235,311   
766673-482528,284145
874799-840172,34627 
741063-343685,397378
387490-271784,115706
335791-254207,81584 
437989-126632,311357
760821-615775,145046
770290-663311,106979
931637-693807,237830
279392-27534 ,251858
758162-156690,601472
237860-46305 ,191555
810064-117464,692600
927039-634065,292974
696695-516663,180032
523869-17549 ,506320
820351-249853,570498
876700-142460,734240
584450-502262,82188 
622070-603076,18994 
976623-810840,165783
426832-156877,269955
618605-483951,134654
278512-64385 ,214127
996403-940771,55632 
598754-407453,191301
877634-790821,86813 
214348-6334  ,208014
614262-469582,144680
395863-261414,134449
944207-97761 ,846446
932759-186041,746718
129337-62104 ,67233 
643880-396888,246992
744517-212789,531728
880190-438512,441678
647859-247591,400268
837535-381143,456392
997972-93795 ,904177
23089-19367  ,3722  
950363-902230,48133 
152639-127124,25515 
897278-451141,446137
412887-122315,290572
785884-301735,484149
985620-71879 ,913741
896750-350069,546681
843294-187959,655335
941988-759934,182054
536777-487641,49136 
990566-123444,867122
762293-506177,256116
746979-260994,485985
59458-47084  ,12374 
973430-702352,271078
890734-75562 ,815172
761147-28159 ,732988
926131-271715,654416
678796-458897,219899
852352-619020,233332
920893-768562,152331
652523-32221 ,620302
952929-934980,17949 
596897-492585,104312
744130-498961,245169
729899-364854,365045
843256-555250,288006
935376-572793,362583
830814-771688,59126 
635049-478891,156158
993767-703671,290096
697450-491242,206208
686093-600874,85219 
602591-512207,90384 
562164-500108,62056 
450930-88389 ,362541
429650-268850,160800
686171-511652,174519
433615-139445,294170
681342-227777,453565
973150-787839,185311
494078-318957,175121
403622-37418 ,366204
686302-18227 ,668075
912470-911650,820   
843220-410614,432606
918771-479757,439014
876189-760814,115375
698436-38084 ,660352
197821-180809,17012 
987000-560282,426718
962413-513071,449342
386157-303128,83029 
454371-293393,160978
540557-506508,34049 
913917-674697,239220
668404-7649  ,660755
293767-105800,187967
944888-379403,565485
777666-405095,372571
917749-457296,460453
864232-133193,731039
985565-907419,78146 
379799-215893,163906
802672-424332,378340
856410-183255,673155
500358-378688,121670
722309-72045 ,650264
862736-536819,325917
835544-761579,73965 
900142-702840,197302
666106-265296,400810
434840-281007,153833
646017-485027,160990
411210-15706 ,395504
552621-378755,173866
972823-969064,3759  
583655-271481,312174
499525-91684 ,407841
452560-303144,149416
655159-312820,342339
712361-600822,111539
366429-137249,229180
698779-349979,348800
364923-157608,207315
912192-887651,24541 
707458-144631,562827
807373-703427,103946
315284-77922 ,237362
593009-161599,431410
334776-135046,199730
893788-489112,404676
277081-188939,88142 
719672-306072,413600
386657-360508,26149 
356693-58273 ,298420
946620-208633,737987
962828-331041,631787
537711-147346,390365
461203-414210,46993 
742673-659944,82729 
954788-596022,358766
86803-21427  ,65376 
879981-420928,459053
845599-739346,106253
493044-328170,164874
601772-121614,480158
329283-245139,84144 
104479-42362 ,62117 
727525-626803,100722
690556-173797,516759
893100-390967,502133
489217-386056,103161
509202-333990,175212
65519-8591   ,56928 
874472-244135,630337
783691-278475,505216
405874-238394,167480
526053-449389,76664 
820232-182896,637336
554860-522290,32570 
713543-204574,508969
631703-424980,206723
839117-657587,181530
410496-288488,122008
903283-701206,202077
463005-233985,229020
902465-408654,493811
128845-57982 ,70863 
362687-344613,18074 
287178-219459,67719 
919840-623306,296534
801769-460229,341540
785332-389176,396156
392856-360410,32446 
980169-154230,825939
293362-133338,160024
764696-457018,307678
819294-587697,231597
986257-281869,704388
728062-91717 ,636345
145084-37806 ,107278
877272-874182,3090  
840614-649440,191174
796194-562557,233637
643017-6641  ,636376
977597-448238,529359
214483-48120 ,166363
609955-575412,34543 
909271-94924 ,814347
713276-171741,541535
985328-813566,171762
227932-67118 ,160814
733704-456812,276892
202987-75197 ,127790
705889-155302,550587
450558-172230,278328
968319-270312,698007
868819-150069,718750
719722-526206,193516
811857-87481 ,724376
489643-305144,184499
590204-562916,27288 
971235-206200,765035
752031-404023,348008
815585-326935,488650
567982-499623,68359 
633903-426699,207204
202738-16718 ,186020
814191-634146,180045
894808-434293,460515
172646-67436 ,105210
710226-57112 ,653114
869000-210074,658926
862799-814383,48416 
462800-180422,282378
647429-635842,11587 
828813-693957,134856
867797-793356,74441 
871394-446403,424991
254099-129655,124444
632962-249040,383922
941461-418900,522561
952843-82504 ,870339
924995-52280 ,872715
912207-241834,670373
930012-243774,686238
802406-755052,47354 
658825-22660 ,636165
541146-178719,362427
789199-230257,558942
940963-534717,406246
921016-534231,386785
879397-489079,390318
747368-728990,18378 
883959-449667,434292
216139-37446 ,178693
647894-589963,57931 
898047-100298,797749
825725-283574,542151
986391-959738,26653 
689728-581065,108663
724306-563626,160680
629089-163319,465770
810169-76166 ,734003
331519-60784 ,270735
852089-741496,110593
696962-128953,568009
642795-611661,31134 
931636-532688,398948
888202-411456,476746
729278-728566,712   
389217-114212,275005
722750-221187,501563
498899-149464,349435
912772-225039,687733
755079-651838,103241
896946-297651,599295
428134-417266,10868 
942331-21391 ,920940
107855-17803 ,90052 
490421-406229,84192 
606778-80866 ,525912
197605-93705 ,103900
491941-166430,325511
216203-213479,2724  
842514-611706,230808
888724-25993 ,862731
149953-116317,33636 
937051-349072,587979
746207-270960,475247
657050-27321 ,629729
741870-235036,506834
812303-629499,182804
668366-240794,427572
487608-118431,369177
463892-296855,167037
746631-399445,347186
821880-602702,219178
419126-256992,162134
728214-573689,154525
675039-373222,301817
783531-123335,660196
389964-118370,271594
756158-364852,391306
890182-832244,57938 
849440-522957,326483
900064-611480,288584
885809-391620,494189
557722-296104,261618
619208-389972,229236
937857-141137,796720
920112-836343,83769 
736214-430350,305864
738282-62899 ,675383
578368-145493,432875
761352-544297,217055
771774-306118,465656
867519-604477,263042
532738-467742,64996 
962935-331620,631315
709745-480507,229238
60547-60143  ,404   
933329-760027,173302
725131-420811,304320
705263-13591 ,691672
836182-355536,480646
530342-104284,426058
341950-292809,49141 
979370-381327,598043
863132-743363,119769
758852-467245,291607
653359-607043,46316 
842700-85688 ,757012
850929-375881,475048
538629-520219,18410 
397473-99736 ,297737
162520-150428,12092 
932402-900042,32360 
661917-231421,430496
944397-648419,295978
533948-196606,337342
709826-362778,347048
761518-381140,380378
881560-22794 ,858766
744089-51839 ,692250
366444-81609 ,284835
796082-99803 ,696279
721440-362544,358896
820059-588348,231711
689331-624019,65312 
870073-328729,541344
880609-485192,395417
245151-142692,102459
632592-299692,332900
288883-78051 ,210832
747957-370204,377753
907770-595888,311882
934880-907692,27188 
640841-471391,169450
785158-219646,565512
941787-564879,376908
880760-442417,438343
217856-160623,57233 
890131-409851,480280
340571-200588,139983
804944-228069,576875
801201-167335,633866
970354-135849,834505
687960-450997,236963
978398-181489,796909
512673-110263,402410
685525-237415,448110
758172-369910,388262
617805-100572,517233
670564-553707,116857
232149-51409 ,180740
729944-209433,520511
763458-595524,167934
783747-222558,561189
976199-933837,42362 
816488-243197,573291
721464-123159,598305
547747-257109,290638
509513-231580,277933
941915-813485,128430
732863-13556 ,719307
925386-701769,223617
752385-321898,430487
867749-232792,634957
884532-246924,637608
824137-6530  ,817607
472971-135534,337437
329892-59772 ,270120
910202-513436,396766
785600-320976,464624
660562-134921,525641
745191-19946 ,725245
915721-133902,781819
453457-191473,261984
967739-340617,627122
262434-218748,43686 
922424-319722,602702
746151-606096,140055
837873-504263,333610
710498-501732,208766
876492-126247,750245
372909-160691,212218
971208-326090,645118
876542-2286  ,874256
309204-171106,138098
690344-519481,170863
619135-504372,114763
952563-894601,57962 
908090-230072,678018
45780-39030  ,6750  
397128-321110,76018 
591447-13597 ,577850
785283-373738,411545
523588-13059 ,510529
952035-221254,730781
560059-271008,289051
922828-313804,609024
549099-519216,29883 
182181-120658,61523 
392080-178278,213802
738222-476364,261858
811096-62822 ,748274
911906-219878,692028
712901-708608,4293  
357312-288577,68735 
926708-530250,396458
551164-106226,444938
369703-218677,151026
789054-740855,48199 
823915-583807,240108
796481-60304 ,736177
853595-453797,399798
549960-108972,440988
987623-886956,100667
345319-174391,170928
612725-158187,454538
477675-120499,357176
804427-202294,602133
850756-560826,289930
238768-232670,6098  
772904-172340,600564
998860-167240,831620
458073-183301,274772
864744-57331 ,807413
886193-421837,464356
888284-140051,748233
844990-113588,731402
451898-111487,340411
743869-488501,255368
990849-727694,263155
561185-251872,309313
896830-506686,390144
985600-619694,365906
431348-189920,241428
692380-126890,565490
734124-172691,561433
226865-172451,54414 
269832-226341,43491 
613844-563671,50173 
823943-735218,88725 
773224-334781,438443
777045-111740,665305
494382-143371,351011
821749-635140,186609
638313-553663,84650 
386165-119187,266978
900441-555700,344741
867354-799218,68136 
547910-359557,188353
577162-79137 ,498025
933713-127940,805773
625028-19923 ,605105
406036-330704,75332 
624395-8333  ,616062
860620-789382,71238 
763607-541050,222557
907343-681897,225446
935970-4775  ,931195
122512-58538 ,63974 
713322-120160,593162
628435-477002,151433
905363-593033,312330
715607-695847,19760 
705424-490949,214475
961427-944507,16920 
915076-343616,571460
830746-96002 ,734744
984817-142605,842212
355648-265124,90524 
761338-611926,149412
797170-766256,30914 
521684-294664,227020
438984-52424 ,386560
674987-395174,279813
346579-183489,163090
854971-333836,521135
388032-7635  ,380397
906171-353002,553169
841269-23376 ,817893
524242-205916,318326
834041-795051,38990 
788683-367841,420842
989433-262666,726767
832059-595430,236629
243210-40551 ,202659
209750-143488,66262 
549761-40458 ,509303
700594-485595,214999
481105-326532,154573
603135-50669 ,552466
875686-496886,378800
267604-265309,2295  
294157-241020,53137 
937671-48902 ,888769
191666-179555,12111 
376494-225299,151195
42934-41205  ,1729  
653210-35862 ,617348
998559-552505,446054
890762-67881 ,822881
871173-511845,359328
506440-255802,250638
399086-371410,27676 
992780-529962,462818
544150-485796,58354 
427620-412368,15252 
966739-92509 ,874230
222945-78712 ,144233
672980-147912,525068
831192-39262 ,791930
556452-363920,192532
427371-305372,121999
866633-287147,579486
116094-33806 ,82288 
591749-399434,192315
783839-427229,356610
875867-134776,741091
551209-26562 ,524647
544701-38536 ,506165
820827-371800,449027
973649-928888,44761 
579977-241004,338973
501028-404692,96336 
644993-416529,228464
547812-176457,371355
710226-229008,481218
910747-139287,771460
989534-204141,785393
572243-7150  ,565093
740030-297543,442487
816305-302453,513852
651738-324203,327535
946063-5679  ,940384
816579-20278 ,796301
839684-704509,135175
719196-687660,31536 
507992-261033,246959
796769-282636,514133
782616-56429 ,726187
899538-805081,94457 
769661-615943,153718
715310-180024,535286
92501-47343  ,45158 
946146-98135 ,848011
952709-43099 ,909610
831680-773576,58104 
223708-171   ,223537
641438-313593,327845
395599-199956,195643
989890-340283,649607
606130-492728,113402
876136-249974,626162
681514-672702,8812  
760686-167050,593636
501673-472614,29059 
939512-657230,282282
758048-744293,13755 
476422-247780,228642
320673-195907,124766
402851-349057,53794 
752699-343517,409182
811575-108614,702961
814226-7099  ,807127
220186-203958,16228 
330328-58626 ,271702
866845-681403,185442
988986-421082,567904
856238-771795,84443 
884217-184701,699516
914669-320589,594080
530735-458004,72731 
693445-568012,125433
951685-578896,372789
734478-22255 ,712223
565881-356076,209805
333602-37709 ,295893
276640-91229 ,185411
549631-141274,408357
892487-515499,376988
830874-26688 ,804186
772237-701649,70588 
745129-13593 ,731536
966944-675323,291621
728205-469784,258421
836301-347901,488400
754102-746490,7612  
818570-356905,461665
373061-112253,260808
694081-672436,21645 
525412-259857,265555
769985-195449,574536
961246-408533,552713
959342-434615,524727
350759-310284,40475 
188684-77680 ,111004
504668-408606,96062 
906662-270699,635963
863894-93743 ,770151
970776-896892,73884 
385493-268419,117074
754030-471058,282972
758197-407767,350430
914799-682498,232301
219026-28987 ,190039
377960-332885,45075 
636005-635077,928   
255925-182589,73336 
639294-297614,341680
830633-777450,53183 
564032-327440,236592
676808-554033,122775
361412-228180,133232
655180-339912,315268
764718-575075,189643
659282-194509,464773
708043-37426 ,670617
581616-348171,233445
812073-456895,355178
978985-894049,84936 
420093-103395,316698
687225-375613,311612
953411-554425,398986
590262-463062,127200
742486-393173,349313
517218-357562,159656
753658-250164,503494
767999-437203,330796
776524-331375,445149
655826-612411,43415 
937723-252663,685060
381300-197226,184074
246558-188685,57873 
845186-419864,425322
352495-267964,84531 
978714-315926,662788
169712-120888,48824 
993108-749432,243676
255479-57762 ,197717
941163-4350  ,936813
273146-256207,16939 
812199-636220,175979
441537-281629,159908
550149-514969,35180 
430739-339126,91613 
840117-446940,393177
913925-592012,321913
584702-228594,356108
907089-223974,683115
555348-399385,155963
562764-504836,57928 
295617-94642 ,200975
404514-185249,219265
915636-42209 ,873427
764368-575054,189314
956802-841557,115245
718689-558980,159709
726836-480041,246795
844831-539108,305723
547702-61391 ,486311
942421-226951,715470
154633-106139,48494 
816992-252929,564063
534647-163552,371095
344907-216115,128792
376783-220806,155977
519325-64044 ,455281
784730-745823,38907 
942604-845193,97411 
540270-522153,18117 
670756-529125,141631
819983-168078,651905
786682-64608 ,722074
504157-186642,317515
913594-420838,492756
635610-177892,457718
432374-64254 ,368120
868990-569523,299467
710478-646419,64059 
854901-508800,346101
487766-427526,60240 
369831-332894,36937 
769993-543778,226215
939555-50797 ,888758
934078-769640,164438
618918-49288 ,569630
856258-503142,353116
913243-639311,273932
466405-118017,348388
852351-768742,83609 
706067-172805,533262
695814-587314,108500
499938-480785,19153 
760846-527984,232862
813668-487183,326485
864640-742649,121991
201503-137996,63507 
853882-772309,81573 
676856-104516,572340
87551-71552  ,15999 
700826-24389 ,676437
714393-543819,170574
739376-705190,34186 
634755-309406,325349
751875-108991,642884
813461-676227,137234
402900-246099,156801
59474-1272   ,58202 
729212-329085,400127
491654-382939,108715
223544-104357,119187
194741-53704 ,141037
811813-367769,444044
904771-475280,429491
813217-513398,299819
696682-263854,432828
334866-55205 ,279661
841459-457188,384271
973107-225470,747637
150739-1041  ,149698
852098-345430,506668
790545-311436,479109
897127-704653,192474
734281-3691  ,730590
599832-371567,228265
831301-359367,471934
864062-384090,479972
706963-6172  ,700791
872281-50663 ,821618
366247-199243,167004
699317-129544,569773
844725-180415,664310
198185-83931 ,114254
982588-129476,853112
611741-50183 ,561558
969283-670121,299162
808227-688751,119476
576115-154611,421504
595038-129020,466018
619740-240220,379520
654680-236261,418419
666542-484520,182022
959847-789318,170529
936815-314189,622626
849266-53233 ,796033
427250-406950,20300 
995892-691653,304239
929685-638784,290901
297785-241856,55929 
543575-220702,322873
800008-676079,123929
882241-604146,278095
654265-295432,358833
687524-8876  ,678648
831594-417958,413636
472206-322834,149372
699546-286359,413187
909071-624764,284307
853941-290326,563615
392006-332261,59745 
382141-59200 ,322941
379985-314252,65733 
420638-232690,187948
794692-478724,315968
770016-553801,216215
906317-364968,541349
868258-717108,151150
398161-107225,290936
410508-234813,175695
394214-108959,285255
344054-182260,161794
983729-522524,461205
782630-225864,556766
767212-386882,380330
560170-511272,48898 
671622-345637,325985
906238-73182 ,833056
833651-452542,381109
579987-141935,438052
881198-60927 ,820271
762772-266481,496291
766740-578400,188340
675815-471849,203966
274959-272117,2842  
226422-42648 ,183774
859354-595962,263392
973882-711608,262274
647010-640618,6392  
952751-662661,290090
627550-598883,28667 
857812-593044,264768
890863-411513,479350
801237-715222,86015 
188570-79221 ,109349
594313-546735,47578 
361709-261372,100337
293291-122679,170612
276722-59392 ,217330
695852-463104,232748
751968-411008,340960
627047-61391 ,565656
510581-261425,249156
759867-743447,16420 
206269-80364 ,125905
319785-246576,73209 
863775-256368,607407
945088-799796,145292
870483-224427,646056
947631-390196,557435
465610-68984 ,396626
567350-71127 ,496223
658620-73485 ,585135
900243-215722,684521
992715-926237,66478 
600118-335151,264967
876013-547336,328677
162682-62831 ,99851 
960408-526177,434231
647521-144285,503236
916591-389988,526603
867610-687336,180274
437104-63438 ,373666
588890-41940 ,546950
965027-46911 ,918116
936016-464419,471597
549764-514152,35612 
611862-476523,135339
744077-648056,96021 
924807-164092,760715
811698-358426,453272
649160-423490,225670
772782-411232,361550
450261-196678,253583
836922-665592,171330
773014-277346,495668
602042-70380 ,531662
785184-119782,665402
400491-98610 ,301881
662376-661144,1232  
899531-458132,441399
478983-261121,217862
603528-290356,313172
991322-231148,760174
910809-631370,279439
745789-388135,357654
799661-745566,54095 
841420-268973,572447
816229-586219,230010
796750-602135,194615
987635-935046,52589 
880391-98216 ,782175
191203-169072,22131 
594842-135601,459241
865177-18560 ,846617
653494-340487,313007
865245-16873 ,848372
901764-795494,106270
975676-21045 ,954631
807297-106989,700308
661220-273626,387594
878759-208918,669841
147172-91045 ,56127 
611262-124697,486565
949888-648756,301132
919622-858411,61211 
429831-182451,247380
637725-171602,466123
857206-749374,107832
965448-778014,187434
886528-815854,70674 
459464-385284,74180 
723814-96535 ,627279
550792-30109 ,520683
873504-197584,675920
975959-473424,502535
908958-658701,250257
979808-289952,689856
380874-176918,203956
704694-445009,259685
996896-163524,833372
819465-698441,121024
259935-206367,53568 
985124-972514,12610 
151368-5238  ,146130
940490-364421,576069
866437-800159,66278 
916793-257488,659305
669233-86054 ,583179
740228-419871,320357
795714-209934,585780
773115-88221 ,684894
400256-208507,191749
179758-65407 ,114351
393827-187965,205862
752521-734850,17671 
706600-581239,125361
780691-653076,127615
823687-424955,398732
348182-264500,83682 
941447-792865,148582
957127-804429,152698
835828-685097,150731
924445-119420,805025
427887-214372,213515
937258-327388,609870
511104-214838,296266
574062-380976,193086
663440-368714,294726
363327-360010,3317  
756754-742005,14749 
370345-103206,267139
788131-373838,414293
655227-444613,210614
450921-327496,123425
547445-138727,408718
871351-694456,176895
752106-86982 ,665124
888506-631689,256817
803427-593161,210266
964086-628322,335764
179257-138272,40985 
844949-518965,325984
788046-248172,539874
787350-663013,124337
197242-75430 ,121812
527975-19361 ,508614
830449-283591,546858
615418-82946 ,532472
709851-406842,303009
602061-424078,177983
841757-235518,606239
591245-147570,443675
141075-70263 ,70812 
639131-50183 ,588948
435574-228740,206834
767290-22098 ,745192
387397-4150  ,383247
197015-169528,27487 
559065-466041,93024 
628026-159721,468305
675185-375699,299486
502343-3901  ,498442
891330-199078,692252
675801-225179,450622
915241-354059,561182
874815-301796,573019
961683-139313,822370
978526-185086,793440
647391-111585,535806
698076-46895 ,651181
814455-92020 ,722435
863071-113648,749423
643166-309959,333207
810875-498278,312597
972444-740739,231705
364868-197769,167099
471423-295666,175757
999439-354020,645419
985072-270873,714199
543917-507555,36362 
719607-277386,442221
968439-461941,506498
855323-544161,311162
768478-507039,261439
870327-684206,186121
488783-375704,113079
573686-236390,337296
329946-209695,120251
502936-144661,358275
943154-747964,195190
781397-52526 ,728871
612093-216575,395518
958777-595504,363273
761972-71407 ,690565
975274-791338,183936
317247-29811 ,287436
933157-694622,238535
329670-150828,178842
665344-562333,103011
633157-263815,369342
853792-838590,15202 
124974-97160 ,27814 
988894-383950,604944
853192-676617,176575
781376-129847,651529
898656-493071,405585
942814-653352,289462
996058-822223,173835
660313-121668,538645
830079-646615,183464
601155-300802,300353
736626-273882,462744
851421-531031,320390
539275-504387,34888 
223530-159002,64528 
995678-25044 ,970634
980101-40540 ,939561
848695-461413,387282
807459-152142,655317
345958-215504,130454
261033-46647 ,214386
763589-740079,23510 
640389-436916,203473
463905-238909,224996
768839-410863,357976
707958-428550,279408
630281-51184 ,579097
630727-228204,402523
986425-261478,724947
876998-822149,54849 
96872-82618  ,14254 
842010-433754,408256
890083-53001 ,837082
805431-356054,449377
744717-609919,134798
746339-187254,559085
388672-57818 ,330854
981690-659985,321705
588361-69966 ,518395
915498-734651,180847
642926-165406,477520
635969-475599,160370
239808-120768,119040
269930-200360,69570 
471434-364576,106858
728256-706077,22179 
757699-228163,529536
726047-230614,495433
543927-19561 ,524366
979864-675247,304617
868243-864159,4084  
194692-109451,85241 
607605-592303,15302 
748171-169681,578490
