Formula,Answer
8200-1486,6714
5179-268 ,4911
8391-2309,6082
8269-6641,1628
3247-717 ,2530
6039-4367,1672
9601-432 ,9169
4999-3688,1311
5525-3193,2332
8467-499 ,7968
9105-8562,543 
7141-2786,4355
7033-3816,3217
6386-2452,3934
8965-2944,6021
4635-4136,499 
5355-621 ,4734
7009-831 ,6178
8857-227 ,8630
9914-6469,3445
4663-3786,877 
9145-1270,7875
7666-6630,1036
6898-4408,2490
6575-823 ,5752
6841-5294,1547
6574-4154,2420
3310-12  ,3298
7120-1835,5285
8844-682 ,8162
9698-8040,1658
5789-3495,2294
8131-3992,4139
5855-2622,3233
8133-6153,1980
1419-228 ,1191
5795-4537,1258
3937-610 ,3327
7593-4166,3427
9410-6597,2813
6308-544 ,5764
9124-5298,3826
9082-1654,7428
4519-3553,966 
9832-152 ,9680
3087-1801,1286
4513-14  ,4499
4060-743 ,3317
6330-1231,5099
7957-1692,6265
8564-6190,2374
7338-2854,4484
9986-906 ,9080
6980-3226,3754
8212-6880,1332
4283-2450,1833
8676-7321,1355
7945-6282,1663
7694-5348,2346
5784-5265,519 
3384-3172,212 
9506-2107,7399
6026-684 ,5342
2903-2127,776 
2298-1795,503 
7753-1395,6358
5156-2834,2322
9257-8311,946 
9744-8996,748 
6308-2372,3936
7829-4472,3357
5806-746 ,5060
7032-2084,4948
2785-1709,1076
2273-1357,916 
9774-2356,7418
5990-5544,446 
8007-4930,3077
7669-2548,5121
4251-3921,330 
6335-4863,1472
9150-4266,4884
9393-6089,3304
8303-2276,6027
8104-5403,2701
2178-1159,1019
9679-6154,3525
6407-3589,2818
186-60   ,126 
7047-1013,6034
5216-749 ,4467
6846-6738,108 
9302-7076,2226
3471-1628,1843
5767-3566,2201
9666-4196,5470
3245-2697,548 
7415-4146,3269
8094-1730,6364
4149-1793,2356
5526-2036,3490
8714-3598,5116
7486-5469,2017
5113-3373,1740
6134-3991,2143
6991-3248,3743
8914-3013,5901
6798-3194,3604
8383-4162,4221
8088-4258,3830
8620-1025,7595
8159-6400,1759
6108-3501,2607
8954-3070,5884
9206-6330,2876
8917-5001,3916
8740-5145,3595
6853-488 ,6365
6471-3085,3386
8546-4517,4029
7724-2512,5212
2986-315 ,2671
2399-1866,533 
5848-4906,942 
5779-2233,3546
9055-6877,2178
7201-4299,2902
1127-770 ,357 
8213-3688,4525
5738-98  ,5640
7095-246 ,6849
7984-1522,6462
8458-1951,6507
9972-8169,1803
5219-4649,570 
3192-2155,1037
2902-2741,161 
5891-4925,966 
4057-1474,2583
6980-5545,1435
9801-2590,7211
8035-483 ,7552
8729-2029,6700
6410-5897,513 
7481-6621,860 
6805-3650,3155
9845-1689,8156
8975-6077,2898
4810-397 ,4413
6885-2439,4446
6821-3559,3262
7660-3142,4518
9302-2462,6840
8676-8517,159 
6731-2756,3975
8588-6353,2235
8058-1913,6145
7464-193 ,7271
9591-172 ,9419
9175-20  ,9155
9741-1712,8029
6834-6193,641 
7292-5329,1963
5846-3446,2400
5213-2038,3175
4693-4467,226 
2896-1686,1210
2968-2551,417 
7209-1330,5879
9259-8173,1086
6361-2144,4217
6807-3607,3200
5143-2372,2771
7959-825 ,7134
9815-3282,6533
6382-3861,2521
1454-219 ,1235
8775-1908,6867
6543-4377,2166
977-494  ,483 
4217-4039,178 
9599-115 ,9484
4231-2337,1894
5394-1324,4070
6496-721 ,5775
8079-2782,5297
8299-3724,4575
8224-3997,4227
8246-4806,3440
8033-5766,2267
9307-7765,1542
9578-833 ,8745
6209-1120,5089
4772-1835,2937
4971-3419,1552
7672-1264,6408
3703-1378,2325
8512-1976,6536
7065-1142,5923
3683-2818,865 
5333-4307,1026
6369-1391,4978
8804-3056,5748
7944-2952,4992
6178-1440,4738
9185-4632,4553
3760-2612,1148
8777-7698,1079
4772-1556,3216
5829-3161,2668
3478-1872,1606
8246-3279,4967
4119-1178,2941
8195-1343,6852
4464-4279,185 
7428-662 ,6766
5491-3273,2218
2938-146 ,2792
8736-2043,6693
8895-6767,2128
8455-5033,3422
9074-210 ,8864
6480-4379,2101
6313-199 ,6114
6262-6196,66  
7404-2697,4707
4082-817 ,3265
4226-13  ,4213
9048-4875,4173
7202-482 ,6720
7338-779 ,6559
8612-3519,5093
4089-2319,1770
4130-615 ,3515
6102-2044,4058
8347-4060,4287
7544-2948,4596
8569-7753,816 
8491-650 ,7841
3274-2840,434 
8907-2008,6899
3665-3394,271 
9725-8195,1530
6219-3737,2482
8905-4220,4685
5968-3325,2643
5663-350 ,5313
9342-4942,4400
8999-4989,4010
3897-2689,1208
7929-3893,4036
4716-4362,354 
8058-2511,5547
8775-2482,6293
6087-3123,2964
8356-6400,1956
6360-3372,2988
8415-5061,3354
7464-5117,2347
9857-5383,4474
9192-5800,3392
8607-254 ,8353
5235-5222,13  
6594-5204,1390
5885-151 ,5734
7863-4394,3469
9843-3090,6753
8612-4393,4219
8134-6075,2059
7144-6309,835 
8649-833 ,7816
8331-4065,4266
7029-1354,5675
7060-601 ,6459
8552-898 ,7654
5843-4941,902 
6471-6038,433 
7622-7481,141 
3537-903 ,2634
4557-2182,2375
9370-3299,6071
2835-103 ,2732
7552-4957,2595
4173-525 ,3648
9666-6451,3215
6167-6046,121 
9846-7058,2788
8082-3189,4893
6175-3190,2985
3257-2370,887 
9337-7353,1984
9678-9371,307 
6411-3581,2830
4352-798 ,3554
4447-2651,1796
7003-1547,5456
5210-172 ,5038
8914-7785,1129
8775-5306,3469
7339-5922,1417
4624-3952,672 
9254-5016,4238
6751-257 ,6494
4194-434 ,3760
8437-3474,4963
7521-3892,3629
9787-2618,7169
9406-2313,7093
1966-1678,288 
6388-5413,975 
9425-4957,4468
9793-9046,747 
5021-171 ,4850
3474-1403,2071
633-255  ,378 
3791-3477,314 
3806-2102,1704
6035-3875,2160
5768-4974,794 
6188-6168,20  
7144-6213,931 
3947-3021,926 
1407-974 ,433 
9607-3012,6595
6526-2867,3659
2965-375 ,2590
6062-4815,1247
9267-4517,4750
874-722  ,152 
8685-2380,6305
8644-4013,4631
8486-4437,4049
3564-579 ,2985
8418-6563,1855
6678-1171,5507
8477-4561,3916
4518-734 ,3784
5843-2005,3838
6095-5128,967 
5291-4346,945 
6269-780 ,5489
9939-3821,6118
7732-4739,2993
8097-2401,5696
3788-1598,2190
6474-5844,630 
6228-1750,4478
8935-2698,6237
4062-3879,183 
8550-3025,5525
7412-6382,1030
7967-7273,694 
8046-7208,838 
5976-1205,4771
1218-282 ,936 
6902-4046,2856
8076-4167,3909
9539-8142,1397
3092-1363,1729
6659-1564,5095
6119-4231,1888
7142-5306,1836
5979-4884,1095
3858-973 ,2885
2556-243 ,2313
5228-1933,3295
5639-2072,3567
1179-1159,20  
9297-2184,7113
8018-1355,6663
9867-8501,1366
9683-5326,4357
6049-5482,567 
8344-6654,1690
8244-6269,1975
3345-423 ,2922
9631-5595,4036
7805-663 ,7142
9023-503 ,8520
1999-1536,463 
7639-431 ,7208
8654-975 ,7679
9284-2460,6824
9654-5047,4607
1497-150 ,1347
1707-1581,126 
6470-5759,711 
2394-477 ,1917
8749-7062,1687
4507-1630,2877
8672-2854,5818
7926-655 ,7271
9169-8132,1037
7032-5557,1475
4866-3878,988 
5451-4407,1044
9440-6127,3313
2346-909 ,1437
9536-7244,2292
6819-5949,870 
9913-8875,1038
7649-3931,3718
9416-7603,1813
8347-2200,6147
3609-1824,1785
428-154  ,274 
1347-735 ,612 
7533-2438,5095
7049-623 ,6426
5767-1668,4099
5379-1417,3962
9051-2821,6230
7787-7449,338 
9778-699 ,9079
6442-2177,4265
5401-4898,503 
9721-3884,5837
8735-6970,1765
6226-5277,949 
2960-1623,1337
6836-4891,1945
6697-5209,1488
7816-6941,875 
5497-3581,1916
5064-318 ,4746
9779-2080,7699
6666-5880,786 
8195-7554,641 
4558-3276,1282
7594-5458,2136
3793-1263,2530
9020-4683,4337
4018-1612,2406
8279-6295,1984
7100-4732,2368
9606-4316,5290
9253-4700,4553
4532-1179,3353
7566-1109,6457
5614-1649,3965
2914-1961,953 
3973-1638,2335
3299-485 ,2814
1603-1138,465 
3522-1523,1999
9072-6044,3028
3608-3116,492 
6801-623 ,6178
4031-2   ,4029
7271-2666,4605
8169-1694,6475
9602-158 ,9444
6298-5751,547 
9898-2228,7670
3906-670 ,3236
9520-6132,3388
4265-1218,3047
6231-5473,758 
8357-7457,900 
1467-535 ,932 
8927-3707,5220
8080-1655,6425
5611-4558,1053
8172-1270,6902
9332-3016,6316
6210-1791,4419
3368-1841,1527
9296-8492,804 
5609-4813,796 
9090-3243,5847
4905-514 ,4391
4848-737 ,4111
8770-4274,4496
8501-259 ,8242
3750-1997,1753
8596-6362,2234
5769-5096,673 
8651-8229,422 
8043-2454,5589
4239-1629,2610
4074-467 ,3607
9731-2932,6799
6756-1671,5085
8371-1773,6598
9684-7996,1688
9194-2131,7063
1123-379 ,744 
4361-524 ,3837
8389-2830,5559
5878-4235,1643
9020-4459,4561
8842-1535,7307
7474-4313,3161
7739-3623,4116
9522-4212,5310
8424-1970,6454
5865-438 ,5427
9238-2599,6639
9677-8373,1304
4749-771 ,3978
9039-5180,3859
3360-2769,591 
7713-6641,1072
4554-2533,2021
6361-4768,1593
6999-5680,1319
7231-3657,3574
8358-1997,6361
7182-3648,3534
7736-4520,3216
2943-1647,1296
6988-3829,3159
5206-580 ,4626
9439-663 ,8776
1603-318 ,1285
8874-8833,41  
4444-1953,2491
7927-1035,6892
5974-1617,4357
9943-632 ,9311
5235-659 ,4576
8150-3588,4562
6064-1709,4355
4674-3136,1538
7196-6929,267 
9729-1147,8582
8310-325 ,7985
6095-1969,4126
6828-4605,2223
7950-4886,3064
5489-2175,3314
5852-5558,294 
8130-6350,1780
2882-910 ,1972
3558-3335,223 
2907-2530,377 
5681-4184,1497
8159-6130,2029
5362-2379,2983
469-146  ,323 
9939-5412,4527
7529-1619,5910
9625-3569,6056
2571-726 ,1845
6882-3813,3069
5853-3885,1968
8395-213 ,8182
7884-489 ,7395
5574-1926,3648
7148-4943,2205
3809-831 ,2978
6308-4705,1603
3920-1477,2443
4912-993 ,3919
9857-4001,5856
9857-1210,8647
6990-2813,4177
7078-4898,2180
9098-1458,7640
6176-5239,937 
8747-4922,3825
9695-8453,1242
3774-668 ,3106
3470-2250,1220
9925-6528,3397
5576-1784,3792
4374-2333,2041
8008-4794,3214
8875-3223,5652
8704-6122,2582
3532-3315,217 
7874-4084,3790
4275-2653,1622
7498-7065,433 
8463-1774,6689
4621-3609,1012
8055-7819,236 
7304-4440,2864
3487-3204,283 
7651-6951,700 
9599-3201,6398
7056-1253,5803
5764-3300,2464
5462-859 ,4603
9303-8664,639 
2777-965 ,1812
7070-802 ,6268
6630-1522,5108
5278-3294,1984
9609-8367,1242
7433-5016,2417
7982-6393,1589
6400-5874,526 
5234-4607,627 
6344-5017,1327
4476-1086,3390
7595-567 ,7028
7474-6   ,7468
7586-6697,889 
9216-4900,4316
8850-3155,5695
6375-4965,1410
9654-6996,2658
5874-933 ,4941
7183-6336,847 
8996-8034,962 
9737-1595,8142
7045-6176,869 
7965-2659,5306
3184-1991,1193
8404-8106,298 
700-407  ,293 
7659-5523,2136
8549-8103,446 
6870-1046,5824
9211-7973,1238
1916-607 ,1309
7930-4564,3366
8491-3550,4941
2595-1615,980 
5243-2051,3192
6288-81  ,6207
6684-5355,1329
9524-6640,2884
5382-2115,3267
3679-1369,2310
9213-1906,7307
4673-1940,2733
8126-128 ,7998
5569-5565,4   
8790-3873,4917
9043-2274,6769
4962-2155,2807
6853-4050,2803
4746-119 ,4627
9625-6612,3013
9019-2003,7016
3704-1304,2400
2340-1445,895 
8715-4461,4254
7895-7174,721 
4562-1661,2901
4366-1566,2800
7093-4988,2105
9288-2527,6761
3430-3062,368 
4676-1614,3062
3240-1485,1755
4049-537 ,3512
4671-2004,2667
1779-593 ,1186
8697-5491,3206
9905-676 ,9229
6040-662 ,5378
7521-251 ,7270
5161-1135,4026
9088-3709,5379
7081-3705,3376
8003-3828,4175
9606-7597,2009
9383-9131,252 
9938-3501,6437
8670-7377,1293
8313-4386,3927
8132-1398,6734
7279-2565,4714
7016-5186,1830
9626-1836,7790
9838-3965,5873
5892-2997,2895
8866-4505,4361
7850-3802,4048
6331-5319,1012
7536-6415,1121
5172-3869,1303
8381-6909,1472
2780-1000,1780
6948-6526,422 
9844-8278,1566
5353-4229,1124
733-460  ,273 
3379-3152,227 
2837-1383,1454
9816-5782,4034
7503-1803,5700
1482-957 ,525 
9373-4574,4799
5358-1893,3465
8991-8443,548 
5326-3610,1716
2937-1194,1743
767-199  ,568 
4957-1346,3611
7644-4880,2764
8692-3613,5079
9564-8736,828 
7016-1103,5913
425-133  ,292 
2293-426 ,1867
7189-4275,2914
7524-1830,5694
8168-6317,1851
8590-1732,6858
3221-2176,1045
8017-6831,1186
9124-1298,7826
4342-2046,2296
5329-4766,563 
9687-3297,6390
6170-2343,3827
9914-5242,4672
4160-4150,10  
8587-1047,7540
3347-494 ,2853
8122-3391,4731
6309-5302,1007
9907-9345,562 
2037-1775,262 
9522-2125,7397
7848-2598,5250
7705-921 ,6784
3410-844 ,2566
8181-46  ,8135
8504-2173,6331
5623-2370,3253
2340-1247,1093
2702-854 ,1848
3882-2649,1233
3988-3310,678 
5931-5834,97  
7471-3525,3946
7325-1395,5930
2167-1138,1029
2324-2055,269 
4011-3512,499 
7746-5956,1790
5303-4894,409 
4498-3049,1449
9815-5801,4014
8595-7102,1493
5564-1287,4277
8576-7092,1484
6522-5790,732 
5176-1093,4083
4045-2670,1375
7789-5091,2698
8858-7607,1251
4891-2884,2007
5535-5443,92  
9295-3340,5955
5111-3231,1880
6524-5251,1273
8007-3732,4275
5769-1513,4256
9106-1330,7776
6646-2759,3887
3576-3477,99  
5662-4588,1074
6260-5049,1211
8956-3762,5194
4423-3926,497 
4464-3662,802 
9213-4916,4297
9576-4733,4843
3105-833 ,2272
2617-16  ,2601
6626-4289,2337
8654-6446,2208
8859-5174,3685
7990-5466,2524
6302-4758,1544
4673-2603,2070
6801-1044,5757
9373-3891,5482
3493-3099,394 
9869-7684,2185
6992-3392,3600
2863-69  ,2794
7948-4714,3234
8766-530 ,8236
7653-1533,6120
9169-7964,1205
8290-6972,1318
5841-5626,215 
5328-4823,505 
6532-4196,2336
7658-4604,3054
9715-7784,1931
6598-3396,3202
6392-1229,5163
9495-1038,8457
3777-2040,1737
9609-2274,7335
5725-2321,3404
8116-8   ,8108
5900-3116,2784
4603-1713,2890
2394-2071,323 
5444-5166,278 
8976-4319,4657
6338-5259,1079
407-218  ,189 
7350-3445,3905
1119-872 ,247 
7829-7274,555 
7148-6823,325 
4585-4168,417 
8989-287 ,8702
7762-6775,987 
8469-4024,4445
5029-1600,3429
9422-4592,4830
3616-836 ,2780
9763-3120,6643
5967-4559,1408
1741-592 ,1149
5221-876 ,4345
1646-428 ,1218
9446-4920,4526
1925-1299,626 
7187-4881,2306
7415-5705,1710
8274-5444,2830
5479-2613,2866
7470-4361,3109
8444-5168,3276
4830-3888,942 
9766-3010,6756
4816-4695,121 
7020-6133,887 
2277-1404,873 
4781-273 ,4508
9843-9233,610 
6290-5357,933 
5993-3530,2463
7649-3274,4375
2323-1218,1105
9328-5212,4116
9318-7019,2299
8008-6916,1092
8449-8081,368 
9756-6855,2901
6361-5804,557 
5155-3473,1682
7617-7013,604 
9802-3881,5921
3064-1496,1568
6872-476 ,6396
8503-5418,3085
8643-2730,5913
6301-1049,5252
2823-1495,1328
9265-8575,690 
5592-3469,2123
2786-1794,992 
9621-5421,4200
9259-252 ,9007
6697-812 ,5885
9747-4918,4829
8792-5316,3476
5957-4896,1061
5302-3951,1351
8326-7610,716 
8961-6410,2551
8935-8170,765 
9953-5039,4914
3230-2922,308 
7185-1639,5546
4881-4214,667 
4487-1779,2708
3942-2073,1869
8628-7961,667 
6584-2764,3820
9317-6260,3057
7538-4183,3355
8682-3129,5553
3062-1568,1494
8783-7160,1623
1281-597 ,684 
7140-2090,5050
8305-5281,3024
7081-6744,337 
6492-6182,310 
9826-3575,6251
8304-4465,3839
6951-140 ,6811
9071-7485,1586
8793-4001,4792
4738-1151,3587
6674-6549,125 
3708-1870,1838
8342-1744,6598
8146-3860,4286
5948-3860,2088
458-297  ,161 
6769-5123,1646
7382-4080,3302
6974-2685,4289
2034-272 ,1762
7539-5970,1569
8059-1094,6965
8381-1012,7369
9064-1001,8063
9567-5551,4016
7740-7545,195 
9772-2206,7566
9915-7438,2477
6198-2368,3830
2469-785 ,1684
5667-3862,1805
6609-2695,3914
9420-7079,2341
2149-1700,449 
6483-2122,4361
5508-4531,977 
8377-1997,6380
7797-6152,1645
3939-2188,1751
5241-3387,1854
6834-1040,5794
2926-2909,17  
8822-2177,6645
5231-3774,1457
6310-3325,2985
9617-6185,3432
8076-6618,1458
3255-2764,491 
8243-5219,3024
4330-907 ,3423
5688-3923,1765
7553-5754,1799
6830-1460,5370
6375-2660,3715
6130-5584,546 
8738-8633,105 
7566-6381,1185
5894-2411,3483
4665-1115,3550
8323-7166,1157
9333-985 ,8348
3131-2205,926 
9067-1087,7980
8522-1046,7476
9649-850 ,8799
5043-2516,2527
1298-200 ,1098
9771-8641,1130
9160-6119,3041
9495-4681,4814
9915-3640,6275
2635-1585,1050
9688-3351,6337
4880-2161,2719
3007-1530,1477
9597-4323,5274
9024-5457,3567
9163-2391,6772
1078-1   ,1077
4214-2252,1962
8340-5318,3022
8124-3076,5048
5876-5762,114 
8997-5859,3138
6554-4943,1611
5805-3097,2708
6841-2309,4532
8114-2770,5344
8809-8725,84  
1656-935 ,721 
3327-1041,2286
9203-6317,2886
3732-1381,2351
8515-2439,6076
8747-8207,540 
6514-6151,363 
5312-2155,3157
9009-217 ,8792
7798-4952,2846
328-273  ,55  
9518-1069,8449
787-193  ,594 
8820-1637,7183
5332-2607,2725
2982-2134,848 
9834-5950,3884
7257-3918,3339
4088-2414,1674
5738-5356,382 
8853-7272,1581
3725-2342,1383
6367-1788,4579
4904-2053,2851
6763-1705,5058
4600-2529,2071
9122-2172,6950
3787-2206,1581
9830-9750,80  
9489-4925,4564
8825-5567,3258
8068-167 ,7901
5623-1313,4310
9225-2696,6529
6909-852 ,6057
9464-5928,3536
4519-2137,2382
7915-776 ,7139
9906-9190,716 
4389-1208,3181
6219-1640,4579
8040-6534,1506
6764-357 ,6407
9302-5193,4109
7592-2857,4735
9992-6894,3098
8255-678 ,7577
7730-3737,3993
8270-1785,6485
9944-3516,6428
8417-1393,7024
4636-2818,1818
4129-1448,2681
1540-130 ,1410
5862-4566,1296
1186-975 ,211 
8877-5905,2972
5127-5037,90  
7495-1336,6159
6150-2430,3720
9150-6770,2380
2455-406 ,2049
6056-110 ,5946
9413-8872,541 
8699-307 ,8392
4272-2099,2173
3454-683 ,2771
6307-2611,3696
4111-3820,291 
2759-949 ,1810
7272-5649,1623
9762-8970,792 
8472-1620,6852
6964-6057,907 
4274-768 ,3506
9455-5348,4107
2957-2650,307 
6416-6377,39  
8148-4741,3407
5870-4252,1618
2249-2214,35  
1514-1414,100 
8598-5324,3274
3716-2582,1134
9113-557 ,8556
5165-1577,3588
9234-6561,2673
9193-3965,5228
3419-3132,287 
9789-1651,8138
3986-2195,1791
9387-5401,3986
8472-1874,6598
7641-2149,5492
7829-1644,6185
8303-3839,4464
5421-957 ,4464
5725-153 ,5572
5940-2828,3112
8383-6377,2006
6529-4306,2223
8598-5922,2676
8447-5832,2615
9501-9368,133 
9974-9466,508 
6723-6549,174 
7810-2341,5469
5735-2919,2816
4599-3250,1349
7495-4696,2799
3036-711 ,2325
8000-5499,2501
9201-8657,544 
3390-1792,1598
7873-2111,5762
5554-3453,2101
5786-816 ,4970
7796-2732,5064
6022-1333,4689
6454-2469,3985
7859-287 ,7572
6360-4523,1837
7614-2476,5138
9867-9398,469 
5853-1686,4167
3645-2996,649 
8670-6054,2616
7430-583 ,6847
9167-367 ,8800
5128-4057,1071
7532-4224,3308
8513-5604,2909
2860-1604,1256
9669-519 ,9150
5217-2177,3040
7944-7596,348 
8919-4224,4695
5148-130 ,5018
9643-1984,7659
8741-3814,4927
6984-1286,5698
7261-5204,2057
2480-999 ,1481
5941-3966,1975
9944-4250,5694
5566-4997,569 
6261-3828,2433
3357-2105,1252
8446-5419,3027
8565-1130,7435
4441-3394,1047
8156-6296,1860
6248-3190,3058
8806-4238,4568
6995-942 ,6053
8508-6194,2314
5283-4792,491 
8131-3580,4551
9151-1758,7393
4644-2425,2219
9237-1943,7294
8169-1901,6268
4933-1919,3014
6513-939 ,5574
9038-2331,6707
4085-196 ,3889
9824-1528,8296
9381-1383,7998
4945-4476,469 
8124-3887,4237
9113-697 ,8416
6501-4909,1592
6504-5520,984 
8552-1140,7412
9273-7191,2082
3184-50  ,3134
8219-4562,3657
9037-4852,4185
7351-5200,2151
7484-4759,2725
6400-2258,4142
9415-7901,1514
3147-3122,25  
7126-5033,2093
9581-7964,1617
9613-6382,3231
5281-1086,4195
9065-3897,5168
7071-254 ,6817
252-197  ,55  
5864-2433,3431
7715-2750,4965
4546-2563,1983
8727-1425,7302
9306-4110,5196
5566-3217,2349
6884-1020,5864
8545-1928,6617
8698-1491,7207
8561-2731,5830
5538-2122,3416
7394-1672,5722
4971-3351,1620
7941-3627,4314
8531-4052,4479
8252-3339,4913
9717-5470,4247
4096-625 ,3471
1898-435 ,1463
3695-2045,1650
6920-3666,3254
8154-5189,2965
792-585  ,207 
3347-2725,622 
4810-2220,2590
3776-2355,1421
6408-4612,1796
8566-8146,420 
8573-7489,1084
5250-4178,1072
3459-1999,1460
2699-1153,1546
5066-4841,225 
7489-5830,1659
6112-297 ,5815
7199-6925,274 
6400-3311,3089
760-155  ,605 
6583-419 ,6164
5974-4909,1065
4437-650 ,3787
4147-3066,1081
7975-5454,2521
9042-7155,1887
6980-4439,2541
2019-1750,269 
9036-8667,369 
5641-2302,3339
8231-6719,1512
5986-3867,2119
8160-2746,5414
8326-1376,6950
2527-1909,618 
5462-2816,2646
7878-2471,5407
8044-6775,1269
5089-482 ,4607
4302-2925,1377
8327-5896,2431
9977-4275,5702
6556-5181,1375
3976-1445,2531
9179-483 ,8696
8983-7603,1380
8197-1801,6396
3721-1915,1806
3725-11  ,3714
8402-7605,797 
8806-2962,5844
2509-352 ,2157
7590-4147,3443
4693-1289,3404
8173-6421,1752
9915-3222,6693
1215-643 ,572 
3515-865 ,2650
9398-9361,37  
9960-7041,2919
9481-538 ,8943
1001-805 ,196 
2154-604 ,1550
7979-5869,2110
6327-1688,4639
4420-1736,2684
7467-6252,1215
6805-4815,1990
3871-1208,2663
3199-3150,49  
6937-6075,862 
2099-521 ,1578
9490-3499,5991
7788-563 ,7225
5478-506 ,4972
1475-1395,80  
8220-6185,2035
567-50   ,517 
4469-4240,229 
6137-2614,3523
9442-9319,123 
9743-5866,3877
8014-7586,428 
2446-141 ,2305
1138-1040,98  
6821-1505,5316
4847-4507,340 
8375-6316,2059
8715-1607,7108
8723-1821,6902
6299-5379,920 
4908-1931,2977
7269-2941,4328
7059-6105,954 
7034-4942,2092
8979-3824,5155
4934-95  ,4839
9347-1180,8167
8220-7083,1137
7357-7300,57  
6578-3539,3039
9876-5555,4321
7580-7574,6   
7097-1653,5444
3867-3455,412 
7760-5765,1995
8665-732 ,7933
6896-4801,2095
6068-2183,3885
3143-2900,243 
7569-6674,895 
9339-1795,7544
8948-3284,5664
6668-5516,1152
