Formula,Answer
994471+896170,1890641
799031+218795,1017826
899454-496238,403216 
976712+969549,1946261
610187+421405,1031592
546410-234282,312128 
648018-352613,295405 
359521+324899,684420 
679570+273062,952632 
501707-9822  ,491885 
843162-241928,601234 
871756-527142,344614 
664456+227244,891700 
335777-247510,88267  
884191+94555 ,978746 
689159-14098 ,675061 
310602+34325 ,344927 
604729+10936 ,615665 
996666+956495,1953161
967846+767963,1735809
788593-86115 ,702478 
177744+159666,337410 
423775-23530 ,400245 
881139-675184,205955 
445694-353629,92065  
614174+202657,816831 
251056-103692,147364 
668815+31913 ,700728 
827944-272822,555122 
832813+379786,1212599
565221+346965,912186 
875682+537729,1413411
970537+444423,1414960
909012-745921,163091 
563048-185467,377581 
579643+412706,992349 
893795-377859,515936 
913172-724592,188580 
731397-323334,408063 
972260+5443  ,977703 
833174-160323,672851 
665592-483055,182537 
485159+184996,670155 
448051+234764,682815 
481891-140935,340956 
908602+370444,1279046
628286-351585,276701 
357302+103772,461074 
943593-288493,655100 
870485-144171,726314 
990095-564490,425605 
981057-634645,346412 
541414+184310,725724 
180787+146869,327656 
142431-9691  ,132740 
852597-581219,271378 
989930-255118,734812 
398407-173686,224721 
992470-986576,5894   
420028+397550,817578 
314163+271953,586116 
857083+803026,1660109
723488+685723,1409211
735177+139897,875074 
639456+616960,1256416
469233-287997,181236 
612197-180753,431444 
249620-13869 ,235751 
841840-728931,112909 
704202+144839,849041 
833460+283608,1117068
693098-7707  ,685391 
667003+424673,1091676
711798-297598,414200 
784583-617796,166787 
648687+306637,955324 
755476+58673 ,814149 
866892+538238,1405130
964737+332273,1297010
719702+687119,1406821
460740-4252  ,456488 
523367+176850,700217 
679642-653361,26281  
580558-521407,59151  
747005+609779,1356784
693642-371719,321923 
942342-869639,72703  
708236+687735,1395971
726160-253100,473060 
960352-734206,226146 
762123-84336 ,677787 
667408+631615,1299023
750517+85937 ,836454 
972567+741777,1714344
697445-292114,405331 
934654+792025,1726679
542338+97152 ,639490 
888897+661856,1550753
320492+151355,471847 
698394+261893,960287 
604019+313981,918000 
400487+265263,665750 
745496+664713,1410209
158499-78205 ,80294  
868868-640781,228087 
433656+26748 ,460404 
551177-115807,435370 
484686-102899,381787 
807410+305729,1113139
562612-143946,418666 
912834-902525,10309  
993411+583575,1576986
694686-408219,286467 
843173+520087,1363260
720924-562761,158163 
312154-76238 ,235916 
922713+91560 ,1014273
811141-419531,391610 
888306+801454,1689760
498320-277620,220700 
811694-463270,348424 
665889-615137,50752  
457252+121146,578398 
220252+119839,340091 
677567+174366,851933 
899861+403375,1303236
926941-786773,140168 
202176+125502,327678 
959419+699084,1658503
876324-844204,32120  
756687-34471 ,722216 
768620+667915,1436535
716788+222958,939746 
258759-139358,119401 
895369-848183,47186  
427633+230467,658100 
632135+348884,981019 
929959-22029 ,907930 
634374-211123,423251 
229904-78970 ,150934 
757632+177195,934827 
748604+368862,1117466
651066+561529,1212595
163772-45332 ,118440 
818721+742516,1561237
551178+285216,836394 
516029+97253 ,613282 
378305+332706,711011 
713553-689466,24087  
611331+249823,861154 
492112+43506 ,535618 
277183-226345,50838  
337992+289341,627333 
979835-271437,708398 
814953-800333,14620  
593190+44165 ,637355 
455040+131749,586789 
837309-58169 ,779140 
594828+329664,924492 
520507-451236,69271  
904786-767456,137330 
704539+372049,1076588
976457-746867,229590 
970550-270070,700480 
583942-19258 ,564684 
601925+255144,857069 
849045+292808,1141853
860328-505033,355295 
654943-243759,411184 
801448-492364,309084 
564866-305397,259469 
146705-103562,43143  
741748+355584,1097332
259719+17701 ,277420 
929423+42741 ,972164 
875516+690374,1565890
57078-55675  ,1403   
445886+13120 ,459006 
265013+118174,383187 
181041-69550 ,111491 
824766-591991,232775 
471433+151702,623135 
671150+57731 ,728881 
895660-599718,295942 
741522+616593,1358115
424388+374943,799331 
938719+744604,1683323
985599+264500,1250099
632662-417360,215302 
809602-424717,384885 
648020+108020,756040 
759548-456165,303383 
724154-90624 ,633530 
701167-465912,235255 
559816-198399,361417 
756484+145677,902161 
956572-95937 ,860635 
608143+268174,876317 
579551-93629 ,485922 
964323-548637,415686 
600078-398396,201682 
532225+111112,643337 
902206+453611,1355817
379076+320172,699248 
890387-49857 ,840530 
683660-635300,48360  
711588+640632,1352220
953387-332383,621004 
700493-77172 ,623321 
643302-475264,168038 
945969+26958 ,972927 
229995-204526,25469  
579146+435398,1014544
139400-107034,32366  
921803-295812,625991 
892156+578379,1470535
799285-767158,32127  
177992+166073,344065 
486279-224972,261307 
942574+828568,1771142
487696+139005,626701 
224560+150390,374950 
680588-233226,447362 
670424-494929,175495 
808439+603669,1412108
768295-325623,442672 
903150+569086,1472236
824174-312676,511498 
773621+347101,1120722
817846+623033,1440879
926932+430870,1357802
844027-625677,218350 
705430+531352,1236782
391485-48250 ,343235 
548230-96819 ,451411 
923094+287390,1210484
715729-270643,445086 
690702-648674,42028  
774153+742973,1517126
754023-107119,646904 
489888+143081,632969 
425333-181893,243440 
707099-196258,510841 
903629-858471,45158  
493899+67255 ,561154 
263509+250653,514162 
472663+22211 ,494874 
896640+668559,1565199
858063-696093,161970 
394844+33932 ,428776 
764912+25523 ,790435 
705268-235822,469446 
928043-184209,743834 
380059+152455,532514 
972653+97959 ,1070612
60408-50697  ,9711   
826294-479280,347014 
558792-78342 ,480450 
992431+874649,1867080
839126+734785,1573911
541310+197997,739307 
640130+93058 ,733188 
643922-109769,534153 
968016-298463,669553 
741205-315327,425878 
382994-49876 ,333118 
373507+104465,477972 
811978-62097 ,749881 
869816+480010,1349826
478395-68142 ,410253 
780747+59116 ,839863 
667139+574195,1241334
277783-137348,140435 
984563+19090 ,1003653
688449+309823,998272 
800469-57722 ,742747 
548449+146146,694595 
438928+204996,643924 
527593-330456,197137 
791577-683925,107652 
445885-191011,254874 
275342+55479 ,330821 
771602-317412,454190 
943122+703057,1646179
470075+5097  ,475172 
762091-350055,412036 
509140+487779,996919 
668729+605845,1274574
726405+526833,1253238
428178+75369 ,503547 
969938+24383 ,994321 
836190+545222,1381412
690817-148626,542191 
824122-374259,449863 
447619-36785 ,410834 
514793-159033,355760 
408688-242061,166627 
618857-497231,121626 
953187-76194 ,876993 
961473-708943,252530 
730778+680859,1411637
573740-182788,390952 
607026-442974,164052 
421218+348973,770191 
926034-785616,140418 
918948+261401,1180349
514329+235852,750181 
572570-162148,410422 
896132-728186,167946 
613996-316565,297431 
575766+210761,786527 
997049+584631,1581680
675614-609703,65911  
532115+223122,755237 
663578+111586,775164 
565547+48391 ,613938 
465479+45666 ,511145 
655445-237917,417528 
772011+37342 ,809353 
161126-71994 ,89132  
783306-133554,649752 
108628+20394 ,129022 
763412-629253,134159 
553203+25170 ,578373 
946805+919094,1865899
563367+550721,1114088
53648+27418  ,81066  
400852-360554,40298  
969012+480187,1449199
294576-252367,42209  
876857+276901,1153758
604184-552140,52044  
981609-900333,81276  
341235+60071 ,401306 
454490+226469,680959 
816276-439006,377270 
858018-806732,51286  
956246+212551,1168797
642826-585865,56961  
796442+465300,1261742
813389+695683,1509072
694268-149094,545174 
749949-63150 ,686799 
707418+634114,1341532
204963+114009,318972 
491045+154037,645082 
414860+8313  ,423173 
809582+381106,1190688
882390+62431 ,944821 
352530-142749,209781 
781711+115579,897290 
302796-89161 ,213635 
876980+28112 ,905092 
715431+127818,843249 
809025+586722,1395747
434479+422918,857397 
272595+168999,441594 
505686+36100 ,541786 
858075+783207,1641282
360971+253812,614783 
617134+15873 ,633007 
945920-408559,537361 
420761-18802 ,401959 
658746-465451,193295 
909134-612102,297032 
906003-795798,110205 
768024+503808,1271832
759373+344910,1104283
944923+569849,1514772
872427-788489,83938  
871038+685466,1556504
793044-184677,608367 
940816-10983 ,929833 
695438+471342,1166780
333376-581   ,332795 
821790-686690,135100 
151148-147910,3238   
512875-383756,129119 
776857+215687,992544 
854407+44412 ,898819 
571854+361609,933463 
624729+180830,805559 
311238-232152,79086  
219810-140736,79074  
830715-559531,271184 
963820-949956,13864  
734219+456049,1190268
564504+354297,918801 
630737+91961 ,722698 
472689-181819,290870 
318185+42314 ,360499 
655407+638895,1294302
649965+453499,1103464
982250+94722 ,1076972
345347+91903 ,437250 
845434-84029 ,761405 
104479-99993 ,4486   
821898+743067,1564965
825118-117874,707244 
325749+138267,464016 
846731-639729,207002 
243974-70765 ,173209 
988687-850516,138171 
381152+347495,728647 
553493-64759 ,488734 
534426+4351  ,538777 
518126+485632,1003758
980674+668406,1649080
991346+911449,1902795
779577+599175,1378752
800536+116088,916624 
998765-544279,454486 
938665-54678 ,883987 
338715-275311,63404  
705674+156666,862340 
770493+302740,1073233
666036-354541,311495 
919517-181883,737634 
956638+402811,1359449
970224-816107,154117 
854847-31947 ,822900 
911365-112664,798701 
568118-540066,28052  
695053-247961,447092 
658117-575814,82303  
684245-639168,45077  
968117+120815,1088932
514886+327031,841917 
341497-69447 ,272050 
758406-497103,261303 
765412+313325,1078737
854703-761598,93105  
478450+460349,938799 
517590-332345,185245 
839702-692890,146812 
766689+501717,1268406
662224-85397 ,576827 
390313-165848,224465 
500915+58556 ,559471 
916864+868041,1784905
292507+154954,447461 
383452-106430,277022 
746644-570614,176030 
841541+45533 ,887074 
675365-388755,286610 
689822-408230,281592 
302901-106114,196787 
987020+916238,1903258
883936+749675,1633611
993033-599623,393410 
673684+257363,931047 
198109-183780,14329  
903425-634784,268641 
907753-112370,795383 
951030+640785,1591815
837864-547358,290506 
785152-242773,542379 
648947+530187,1179134
544072-521693,22379  
910985+895686,1806671
757157+277827,1034984
687042-235652,451390 
640798-351904,288894 
801735+138219,939954 
692962-116328,576634 
137243-102729,34514  
828043+657790,1485833
821172+814951,1636123
878807+641744,1520551
784694+271195,1055889
796598-524144,272454 
324375+254121,578496 
728063-235386,492677 
638863-522397,116466 
769895+600609,1370504
541966-190273,351693 
742225-303772,438453 
557061-94421 ,462640 
973369+307558,1280927
857615+333960,1191575
486558-154290,332268 
643552-330489,313063 
837374+267570,1104944
932978+208442,1141420
724156+693473,1417629
282075+61805 ,343880 
589886+537422,1127308
779086+317427,1096513
895351+438715,1334066
263128-43243 ,219885 
320542+167790,488332 
615397-347119,268278 
595999-241098,354901 
548436+130174,678610 
782642+143676,926318 
182772-58314 ,124458 
629059-307846,321213 
351125-199190,151935 
911513+471262,1382775
216669+16152 ,232821 
614355-584090,30265  
500632-402584,98048  
975885-126914,848971 
874482+382929,1257411
499698+482645,982343 
97041+82357  ,179398 
952657-424505,528152 
437591-307833,129758 
717159+431956,1149115
803084+25819 ,828903 
282222-215597,66625  
676549+154002,830551 
968127-962768,5359   
342103+61566 ,403669 
591012-545491,45521  
978547-593068,385479 
482119-26501 ,455618 
986169+504874,1491043
814839-681021,133818 
544385+90472 ,634857 
667926-178811,489115 
543978+343005,886983 
816911+565148,1382059
714573-450616,263957 
305911-56667 ,249244 
125972+53714 ,179686 
436966+383242,820208 
598480-176546,421934 
940895+230845,1171740
900808-178147,722661 
264367-201752,62615  
916985+480339,1397324
646840-330925,315915 
613090+552394,1165484
733379+382310,1115689
824999+39375 ,864374 
383920+50720 ,434640 
518921+421408,940329 
705786+187698,893484 
753103-353831,399272 
221669+95517 ,317186 
992835-124465,868370 
841866-692879,148987 
624520+165782,790302 
926038+83268 ,1009306
784981+403858,1188839
383018+176943,559961 
598297-593699,4598   
745359+604867,1350226
468815-452949,15866  
904584+728170,1632754
149513+91354 ,240867 
979613+963647,1943260
813644-614944,198700 
219727-123487,96240  
686120-608679,77441  
364244-223993,140251 
663387+53323 ,716710 
956367+246726,1203093
901611+45507 ,947118 
612578-479040,133538 
852657-605957,246700 
487744-115508,372236 
439119-426118,13001  
894757-636316,258441 
157107-85406 ,71701  
160013+38640 ,198653 
534726-383610,151116 
911866+887800,1799666
690492-543918,146574 
482756-212586,270170 
984552-639841,344711 
888641+855071,1743712
522038+500146,1022184
835421+538125,1373546
960378-738503,221875 
520470-121952,398518 
574407-145865,428542 
691144+22172 ,713316 
778181+571410,1349591
510686+62342 ,573028 
258742+76280 ,335022 
383096-355574,27522  
695007+116710,811717 
769298+556954,1326252
428519-51455 ,377064 
372800+150952,523752 
269336-161382,107954 
943833+408831,1352664
748344+255504,1003848
890283+774867,1665150
859135+309662,1168797
483739-146599,337140 
738116+568447,1306563
353775+208648,562423 
393096+381456,774552 
862880+586082,1448962
794130+417469,1211599
766719+227524,994243 
889616-708467,181149 
717459-538234,179225 
944368+549931,1494299
835382-760270,75112  
621116+360130,981246 
914725+262487,1177212
423722+233290,657012 
461602-221615,239987 
633341-91373 ,541968 
754031+581679,1335710
628413-9892  ,618521 
738688-423074,315614 
367012+350101,717113 
841879+319404,1161283
482129+453709,935838 
697502-286302,411200 
992600-141861,850739 
789052+181243,970295 
838571+7197  ,845768 
418383+370600,788983 
666328-179885,486443 
371288+300216,671504 
783916-386828,397088 
953666+562664,1516330
824736-541711,283025 
970564+720054,1690618
862239+521179,1383418
887412-721385,166027 
746897+217687,964584 
453717-262013,191704 
898606+36392 ,934998 
834058+605506,1439564
420531+313783,734314 
919569-309421,610148 
872633-28923 ,843710 
800107+571243,1371350
826913-508102,318811 
970960-526378,444582 
747461+336198,1083659
738843+450310,1189153
296686-57133 ,239553 
926545-812970,113575 
749554+44461 ,794015 
863588-763475,100113 
794185+26161 ,820346 
922543-824135,98408  
949051+711123,1660174
217366-207177,10189  
562466+127090,689556 
615944+236769,852713 
676869-543560,133309 
283246+217281,500527 
885094-173352,711742 
986634-860495,126139 
417897-28686 ,389211 
997881-370045,627836 
688296+448339,1136635
910407+138421,1048828
342632+200149,542781 
797412+792692,1590104
751743-640822,110921 
117024-89695 ,27329  
747314-148622,598692 
871117+55889 ,927006 
736326-531824,204502 
539077+333867,872944 
910517+145034,1055551
879485+221311,1100796
483507-253586,229921 
946467+406304,1352771
896115+490369,1386484
322617-119996,202621 
330363+259713,590076 
890212+417911,1308123
