Formula,Answer
8285+3552,11837
5526+3759,9285 
4489-1763,2726 
9540+9390,18930
9743-2098,7645 
6573-1487,5086 
6639+117 ,6756 
6929+5589,12518
8481+6595,15076
8531+289 ,8820 
8716+2906,11622
5611+5510,11121
5999-498 ,5501 
3867-2837,1030 
8894+2415,11309
7463+3653,11116
6611-3094,3517 
7578-1461,6117 
8435+8198,16633
8991+6109,15100
5510-1231,4279 
8557-5106,3451 
6426-5369,1057 
7138-282 ,6856 
2078-578 ,1500 
7422+5677,13099
9303+2335,11638
9966+8365,18331
7363-5522,1841 
5169-3552,1617 
9622+7323,16945
4368-1667,2701 
1283+1148,2431 
5882-1875,4007 
2724-1066,1658 
6116+3673,9789 
8804+2130,10934
9926-1295,8631 
9235-241 ,8994 
1997+709 ,2706 
5981-333 ,5648 
6465-3828,2637 
5700-5307,393  
6479-2228,4251 
6458-4279,2179 
3842+1692,5534 
3555+1167,4722 
4889+1463,6352 
7154+4304,11458
7613-7120,493  
8505+2106,10611
1649+254 ,1903 
7528-5920,1608 
9189-2510,6679 
7747+4802,12549
7949-4323,3626 
7496+1688,9184 
9920+5700,15620
9185+5157,14342
7260+2878,10138
4018-688 ,3330 
7177-6331,846  
6185+2089,8274 
9487-4567,4920 
6360-5326,1034 
5408+3919,9327 
7812-7800,12   
6331-4550,1781 
2961+2735,5696 
9504+4507,14011
7768+2608,10376
7250+463 ,7713 
8404-948 ,7456 
6851+6373,13224
8893-4657,4236 
9675+6857,16532
8681-86  ,8595 
7916-2427,5489 
8208-4812,3396 
4778-1363,3415 
8117+2900,11017
6665-2696,3969 
4380-4363,17   
6260+1139,7399 
4692-1682,3010 
7663-551 ,7112 
6873-5555,1318 
1301-1036,265  
8504+2016,10520
5027-2966,2061 
4630-1173,3457 
7087+7004,14091
7163+4625,11788
2695-2318,377  
8494-1092,7402 
4572+1306,5878 
7275-6374,901  
6845-1303,5542 
9064-659 ,8405 
5589+3887,9476 
5455+3125,8580 
8720-1588,7132 
8337+7773,16110
3115+1377,4492 
9009+5453,14462
7947+6560,14507
9381+7952,17333
9545+2587,12132
8445-316 ,8129 
8616+3502,12118
9869+8168,18037
9992-6205,3787 
8170-5024,3146 
6691-4484,2207 
6397-2357,4040 
8797+3066,11863
3225+510 ,3735 
7122-3940,3182 
9355-1408,7947 
2767-1879,888  
4985-2931,2054 
6872+6016,12888
7265-6315,950  
8118-3987,4131 
9370+2334,11704
7302+2495,9797 
5528-1304,4224 
9702-2925,6777 
4768-3900,868  
8041-2511,5530 
7925-1360,6565 
7141-4471,2670 
7941+6214,14155
7878+2662,10540
8450+8086,16536
4826-1134,3692 
8913+3480,12393
5337+2274,7611 
9042-6194,2848 
7475-6090,1385 
2696-2668,28   
5767-914 ,4853 
6427-3234,3193 
8603+3012,11615
1420-1337,83   
7201+388 ,7589 
2369+760 ,3129 
6671-2849,3822 
9105+7380,16485
8125-6847,1278 
3973+2349,6322 
4433-1254,3179 
2163-1160,1003 
5248-1618,3630 
7891-721 ,7170 
9670-9543,127  
4559-2007,2552 
7126-5216,1910 
7492+2382,9874 
8130-7073,1057 
9303+8928,18231
7980-2195,5785 
7033+1045,8078 
8607-722 ,7885 
8828+5956,14784
2055-1496,559  
9844+1844,11688
6783-983 ,5800 
8594-2837,5757 
5258+3506,8764 
3058+2826,5884 
9157-8767,390  
4979+2331,7310 
7407-2959,4448 
7844-6675,1169 
9034-9003,31   
7833-6   ,7827 
3478+2251,5729 
2136-775 ,1361 
8062-7268,794  
9312-7287,2025 
6736+5219,11955
8533-4542,3991 
3666+970 ,4636 
5982-4429,1553 
7733+794 ,8527 
1709-233 ,1476 
8626-1156,7470 
5508-4053,1455 
8283+5319,13602
9818-8489,1329 
8253-3517,4736 
9778+8887,18665
8376+1542,9918 
4859+1635,6494 
8677-3550,5127 
9441+1428,10869
7610-7120,490  
5252+3819,9071 
2407-2319,88   
9754-2263,7491 
9354-9223,131  
5842-759 ,5083 
3942-3167,775  
3006-1162,1844 
8790+2529,11319
8211+2835,11046
9369+7815,17184
5808+1265,7073 
4772-3919,853  
5874+2540,8414 
3205-1473,1732 
7446+136 ,7582 
8823+333 ,9156 
9466-4858,4608 
9885-8071,1814 
3265-368 ,2897 
7538+1778,9316 
8532+8428,16960
7143+542 ,7685 
9021-8875,146  
7782-452 ,7330 
9147-7438,1709 
5195+3234,8429 
9120+1775,10895
9118-8617,501  
9657+2098,11755
3723+3042,6765 
7417-1876,5541 
8983-7040,1943 
8982+4382,13364
8102+2220,10322
5503-4179,1324 
8798+7786,16584
9822+3106,12928
8791+2743,11534
8235+6108,14343
8363-6174,2189 
7079+3120,10199
5006-3472,1534 
9754-7040,2714 
3236-2601,635  
4436-2776,1660 
5628+2004,7632 
9503-7079,2424 
9020+7640,16660
6524-4847,1677 
2653-744 ,1909 
7643-2072,5571 
1350-1146,204  
7524-2918,4606 
2886-1618,1268 
9496+3530,13026
4778-3737,1041 
6200+4372,10572
8915-577 ,8338 
8475-2770,5705 
9813+1392,11205
7795-1240,6555 
7705+1209,8914 
8150+4649,12799
2646-1910,736  
9957+5489,15446
5263-2886,2377 
8108-4999,3109 
6814-1279,5535 
9219+2880,12099
7583+5971,13554
4665+4303,8968 
8188-6485,1703 
8426+3316,11742
8986-2612,6374 
9866+4720,14586
6962+1842,8804 
9891+9662,19553
6138+4310,10448
9936-3714,6222 
6824+871 ,7695 
6664-198 ,6466 
4664-2979,1685 
7647+3062,10709
8483+5996,14479
3795+2564,6359 
8317-6578,1739 
7423-1167,6256 
8120+3059,11179
5205+3091,8296 
5783+4085,9868 
8705+6757,15462
8804+2376,11180
9938+6893,16831
4236+114 ,4350 
7574+825 ,8399 
7225-113 ,7112 
7411+4302,11713
5815+897 ,6712 
4928-340 ,4588 
8434+588 ,9022 
9284-8760,524  
7632+4151,11783
5070-2573,2497 
4784-458 ,4326 
9964+5352,15316
4562+4276,8838 
3829+3213,7042 
7181-1058,6123 
9513-2846,6667 
1709-1441,268  
4760-4078,682  
6943+4578,11521
3976+3800,7776 
5891-2076,3815 
8375-267 ,8108 
7966+5576,13542
6056+1610,7666 
6189+5629,11818
2036+1753,3789 
8766-3957,4809 
7592+3068,10660
7517+3544,11061
5187-1413,3774 
3326+1066,4392 
5824+3957,9781 
6859+4392,11251
7749-2377,5372 
6622+5831,12453
9770+7822,17592
9905+4317,14222
5512+1820,7332 
9819+3042,12861
7785+2548,10333
8788-3901,4887 
4863-2508,2355 
8121+5568,13689
8035-5342,2693 
6325-5246,1079 
6841-2311,4530 
9113-315 ,8798 
7914+4037,11951
8141-6931,1210 
9854-918 ,8936 
5732-1150,4582 
8133+2399,10532
3554+15  ,3569 
6370-5123,1247 
7324-5962,1362 
7724-5334,2390 
821+542  ,1363 
3306+3279,6585 
4361-346 ,4015 
9193-2400,6793 
7785-4341,3444 
2807-129 ,2678 
3315-3161,154  
1056+950 ,2006 
3966+870 ,4836 
2026-1897,129  
7860+4822,12682
4756-149 ,4607 
5725+604 ,6329 
4737+1443,6180 
7246+4050,11296
7122+3914,11036
7961+6504,14465
6579+5854,12433
6990+132 ,7122 
8365-8291,74   
7218+6464,13682
4780-1007,3773 
9328+6947,16275
4964-1412,3552 
5038+4584,9622 
4956-2520,2436 
7367+6573,13940
4286-960 ,3326 
6617+4930,11547
2488-673 ,1815 
6208-2377,3831 
7464+548 ,8012 
8614+883 ,9497 
9081-5805,3276 
9838+6730,16568
3957+41  ,3998 
8772+570 ,9342 
5275+1917,7192 
8163-6990,1173 
7167-1027,6140 
8395+5644,14039
5920-4099,1821 
9105-5968,3137 
9641-5644,3997 
4090+1717,5807 
6798-5991,807  
8381+1967,10348
9572+5730,15302
6056-5587,469  
651+574  ,1225 
1521+1296,2817 
4550+2391,6941 
7522-6161,1361 
7837+6985,14822
8684+3066,11750
7716+133 ,7849 
4977+3321,8298 
8368+7767,16135
9149+4415,13564
1394-1353,41   
5313-2718,2595 
8584+3698,12282
7664-4848,2816 
6679+3436,10115
9710+925 ,10635
7126-2067,5059 
8923-8690,233  
4972+1418,6390 
6345-2727,3618 
2090-1216,874  
3179-32  ,3147 
6460+3964,10424
4068-3210,858  
6512-3862,2650 
8700+8205,16905
5392-2308,3084 
5828+5782,11610
9297-5430,3867 
7679-1009,6670 
8317-223 ,8094 
2918+2124,5042 
2072-2063,9    
3006-1509,1497 
8322+2555,10877
7975-4222,3753 
6180-4892,1288 
4882+290 ,5172 
6853-2632,4221 
9510-146 ,9364 
3972+864 ,4836 
6058-4098,1960 
2211-2140,71   
7419-4610,2809 
8867+407 ,9274 
9381+584 ,9965 
7931-1194,6737 
6166+4848,11014
8326+3581,11907
7349-1756,5593 
7922-5621,2301 
6174-2761,3413 
4375+1230,5605 
9526-2380,7146 
5095+5039,10134
7770-4743,3027 
9312-3520,5792 
7730+4130,11860
6882-3045,3837 
3491+432 ,3923 
5329-3397,1932 
8259+3698,11957
3956-1895,2061 
5892-3441,2451 
8860+8604,17464
5634-3607,2027 
9903+2674,12577
7230+6442,13672
3565+2395,5960 
9616-1141,8475 
9166-7945,1221 
6930-5127,1803 
7854-6871,983  
2353+1227,3580 
7252+7177,14429
3026-2406,620  
5338+2547,7885 
7861+5321,13182
6280-3029,3251 
9886+7118,17004
2258+2160,4418 
6302+3518,9820 
7908+4218,12126
7398-1161,6237 
5334+3139,8473 
9261-8362,899  
5329-4850,479  
9044-6236,2808 
6412+4552,10964
1190-37  ,1153 
4226-3960,266  
3802-1253,2549 
5875-1635,4240 
4011-2149,1862 
7853-2263,5590 
8709+1719,10428
5946+3090,9036 
8093-4560,3533 
5065+2803,7868 
4109+1758,5867 
9886+4002,13888
5204-4354,850  
9345-5922,3423 
7143+1882,9025 
7860+545 ,8405 
2747-1613,1134 
9326+1215,10541
4771+930 ,5701 
7807+3830,11637
3138-2642,496  
9192-9028,164  
7479-870 ,6609 
6216-3769,2447 
6256+6066,12322
6670-6339,331  
5899-526 ,5373 
1789-653 ,1136 
4802+4050,8852 
8491+6982,15473
5809+2757,8566 
9332+1446,10778
6959-5450,1509 
8405-620 ,7785 
1913-1500,413  
2434+525 ,2959 
8724+7813,16537
8166-6927,1239 
9831+8153,17984
7383+767 ,8150 
8725+7000,15725
3220+2065,5285 
4575+39  ,4614 
7303-2954,4349 
8527+6867,15394
6873+4431,11304
3328-2306,1022 
3699-1326,2373 
8956+6601,15557
9875-9833,42   
6133+5407,11540
6715+4723,11438
8929+1956,10885
8937+2768,11705
6830+1694,8524 
3237+441 ,3678 
8542+227 ,8769 
4126+568 ,4694 
7829-2253,5576 
8723-8349,374  
7431-5027,2404 
9019-1857,7162 
6221-935 ,5286 
5245-1540,3705 
5145+341 ,5486 
9941-4119,5822 
9130-683 ,8447 
8034+739 ,8773 
9370+5902,15272
9623-3945,5678 
5298+4891,10189
3204+2999,6203 
6690+6584,13274
8715+3595,12310
9738-9600,138  
7400-7007,393  
6852+6070,12922
6389-1864,4525 
8124-854 ,7270 
4289-1377,2912 
4187-4041,146  
6184-3545,2639 
4123-2793,1330 
9784+676 ,10460
6424-2475,3949 
8857-2513,6344 
6343-2327,4016 
6719-5266,1453 
8484-668 ,7816 
8541+1438,9979 
5668+1560,7228 
7934-526 ,7408 
9225-2449,6776 
9763-1702,8061 
9680-893 ,8787 
9058-3328,5730 
5237-4973,264  
7331+2353,9684 
9517+86  ,9603 
9059-975 ,8084 
8164-692 ,7472 
6067+4706,10773
7141+3109,10250
9770+7664,17434
9254-765 ,8489 
8240+1410,9650 
8338+8074,16412
6875-934 ,5941 
8795+308 ,9103 
9567-1404,8163 
6929+720 ,7649 
7188-6485,703  
9555-6320,3235 
9877-3195,6682 
5528-5364,164  
9133-6497,2636 
8629-2500,6129 
7807+4   ,7811 
4587-3743,844  
8294+7135,15429
9316+4398,13714
5694-4730,964  
8108+5611,13719
1142-236 ,906  
3522-1968,1554 
2015+984 ,2999 
6133-3160,2973 
7468-7041,427  
4351-3164,1187 
7296+1022,8318 
6269+2358,8627 
9106+6278,15384
4686-3152,1534 
5291-2509,2782 
5447-312 ,5135 
7258+4780,12038
1078+389 ,1467 
6999-4160,2839 
7267+2411,9678 
7292-6434,858  
6650+914 ,7564 
8547-8161,386  
7495+5842,13337
2757+1886,4643 
7324+148 ,7472 
9803-1823,7980 
4429+2013,6442 
6482-3747,2735 
4437+3820,8257 
6033-203 ,5830 
4474-2696,1778 
4309+1831,6140 
4297+3610,7907 
9596-189 ,9407 
5852+3948,9800 
4279+2682,6961 
4902-1881,3021 
9279-4853,4426 
6776-4468,2308 
4909-760 ,4149 
4551+3289,7840 
6155-2636,3519 
2891-2589,302  
1421-680 ,741  
7729+340 ,8069 
3863+1932,5795 
6266+4849,11115
8078-6814,1264 
6046-2166,3880 
9100-1107,7993 
2086-1228,858  
8643-5307,3336 
5221-1054,4167 
8998+5996,14994
3690-905 ,2785 
9156-4348,4808 
6743+889 ,7632 
1810-981 ,829  
6762+4435,11197
9720+9051,18771
7585-5526,2059 
9387-3098,6289 
8978+773 ,9751 
8818-2838,5980 
6074-4656,1418 
8579-7457,1122 
4491+248 ,4739 
3418+733 ,4151 
9844+8591,18435
8424-391 ,8033 
7141-428 ,6713 
7184+3312,10496
8207+5245,13452
5405+265 ,5670 
9219-1378,7841 
5077+104 ,5181 
8690+4016,12706
2837+1970,4807 
6705-5804,901  
6987+4896,11883
9288+7322,16610
9997-5602,4395 
2759+436 ,3195 
7538+3376,10914
9579+6922,16501
7609+341 ,7950 
5150-70  ,5080 
3604-669 ,2935 
4358-2577,1781 
5177-4291,886  
9695-6734,2961 
3945+1336,5281 
5344+1503,6847 
9701+381 ,10082
9493-9015,478  
3969+105 ,4074 
5023+1277,6300 
8453+6790,15243
3403+1693,5096 
8522-3772,4750 
5805+4064,9869 
4002-101 ,3901 
7212+6535,13747
9650+9157,18807
8791-3752,5039 
9790-5069,4721 
9407-7593,1814 
8051+806 ,8857 
4868-2284,2584 
9893+8335,18228
801-336  ,465  
6486-5273,1213 
5802+2236,8038 
1649-1058,591  
5811-2609,3202 
7137+750 ,7887 
2187-1012,1175 
4448-3415,1033 
6138+1446,7584 
9274+4074,13348
4907+3464,8371 
5374-2200,3174 
5467+2466,7933 
4101-3678,423  
9088+851 ,9939 
9744-1006,8738 
5228-2204,3024 
2510+1948,4458 
6576+285 ,6861 
7237-6386,851  
8212-5331,2881 
7988-4625,3363 
6432+5951,12383
9548+6785,16333
6212+4216,10428
2787-1655,1132 
3757+795 ,4552 
1528+1145,2673 
5356-1561,3795 
4195+1079,5274 
8136+2225,10361
8779-7789,990  
7788+5569,13357
8661-1792,6869 
5228+2030,7258 
442+404  ,846  
2973+2156,5129 
7540+623 ,8163 
4252-1650,2602 
8653-4033,4620 
8388+3546,11934
9444+8811,18255
5374-1203,4171 
6873+3379,10252
6065+3245,9310 
9459+7821,17280
9459-6841,2618 
7553+3189,10742
3370+584 ,3954 
6061+163 ,6224 
9344-7460,1884 
8392-2065,6327 
9810+470 ,10280
9172-2336,6836 
5831+504 ,6335 
5980+4078,10058
4530+2004,6534 
7408+1259,8667 
5829-2862,2967 
7006-1285,5721 
8943+1730,10673
5707+5558,11265
3040-1511,1529 
6322+4537,10859
9616+5444,15060
9371+8742,18113
1714+1357,3071 
7457+3742,11199
8524-5700,2824 
6647-3150,3497 
8184+277 ,8461 
4015+2472,6487 
9190+3556,12746
6654+2323,8977 
4636+1994,6630 
6933+2677,9610 
9994+5721,15715
8672+1860,10532
7956+5256,13212
9625+1990,11615
9218+5976,15194
9575+6329,15904
6718-2658,4060 
3833+2427,6260 
3879+242 ,4121 
7734-121 ,7613 
8792+4355,13147
6211-3259,2952 
7197+2958,10155
9579-6085,3494 
8859+375 ,9234 
4775-4156,619  
9352+2601,11953
9395-1784,7611 
8989+7040,16029
6710-1891,4819 
8445+8123,16568
7394+4131,11525
6963+984 ,7947 
7113-5539,1574 
8556-2909,5647 
6340-3294,3046 
9483-1982,7501 
9259+5770,15029
5455-2206,3249 
2947+1471,4418 
875-475  ,400  
8357+3181,11538
3774-514 ,3260 
8988-7256,1732 
7436-695 ,6741 
9545+7723,17268
6073+3292,9365 
9239+4572,13811
1343+357 ,1700 
9454+8257,17711
1963-895 ,1068 
9584-5761,3823 
3783-2365,1418 
8403+5781,14184
8083-6400,1683 
5240-1461,3779 
9951-2350,7601 
7790-7490,300  
3230-1186,2044 
7127+1972,9099 
4424+577 ,5001 
3414+2424,5838 
7630+5877,13507
9209-408 ,8801 
8927-1329,7598 
5094-2009,3085 
9683+7785,17468
8725-1394,7331 
9413-7563,1850 
8490+460 ,8950 
7583+1052,8635 
1275-754 ,521  
9753+9285,19038
9401+7161,16562
8976-7543,1433 
6958+6705,13663
9579-4880,4699 
4412+4086,8498 
8098-4767,3331 
3518+2629,6147 
9873-1301,8572 
5996-3989,2007 
6475+2242,8717 
4459-1296,3163 
5114-3316,1798 
9509-5912,3597 
4187+2227,6414 
7208+202 ,7410 
7212-1627,5585 
2674+2006,4680 
9091+1544,10635
8179-3666,4513 
2655+91  ,2746 
9349-1357,7992 
6818-6137,681  
9243-549 ,8694 
3618+1297,4915 
5217+1820,7037 
5486-2211,3275 
9927+6944,16871
4636-4130,506  
7685-1567,6118 
3816+378 ,4194 
5501-966 ,4535 
6648-2356,4292 
7048+4805,11853
7671+165 ,7836 
9212+4825,14037
4043+2661,6704 
7116+1950,9066 
8280-5524,2756 
4245-2709,1536 
7433-5552,1881 
2124-1515,609  
7298+2197,9495 
3399-708 ,2691 
3390+2454,5844 
9651+1406,11057
6859+3910,10769
1737-939 ,798  
6072+1550,7622 
9486+1100,10586
4874+3602,8476 
3050+2093,5143 
6651-2597,4054 
4247-4103,144  
6941+346 ,7287 
7060+3737,10797
9367-2316,7051 
9572+7201,16773
2930-211 ,2719 
9895-538 ,9357 
2027+767 ,2794 
9239+6699,15938
6101-5287,814  
9739+1741,11480
2825+1240,4065 
4034+1473,5507 
8379-2132,6247 
8685+5512,14197
9851-7880,1971 
4551+3474,8025 
8127+4523,12650
2982+2340,5322 
6314+2960,9274 
4606+3290,7896 
9762-1820,7942 
8584-3275,5309 
2107-360 ,1747 
9893-4704,5189 
4710-3384,1326 
2123+2068,4191 
9689-8748,941  
9604-3622,5982 
6077+694 ,6771 
6908+1408,8316 
9858-6965,2893 
6584+6391,12975
9582+5552,15134
7845+3592,11437
7726-2392,5334 
5026-952 ,4074 
8645-3014,5631 
5637+1744,7381 
777+594  ,1371 
8936+7791,16727
1592-889 ,703  
6218-2321,3897 
2932+2753,5685 
7642-4870,2772 
6963-2591,4372 
9769+5471,15240
9831+2929,12760
3977+1329,5306 
8508-452 ,8056 
8777+3161,11938
8019-3715,4304 
6257+4757,11014
6191-2437,3754 
6245-4206,2039 
7157-2176,4981 
2325-595 ,1730 
3711+1553,5264 
8658-6374,2284 
8579-472 ,8107 
9959+3895,13854
2380+139 ,2519 
6119-3566,2553 
6254+2254,8508 
6698+6451,13149
9347+7435,16782
3413-674 ,2739 
7089+4815,11904
7246+1570,8816 
9150-1444,7706 
6600-3647,2953 
1517-66  ,1451 
5543-2355,3188 
