Formula,Answer
8574-1759,6815
8722-2650,6072
8838-1476,7362
8135-6048,2087
8996-7808,1188
8478-1298,7180
8956-169 ,8787
2501-1504,997 
4497-3671,826 
6186-1009,5177
2475-948 ,1527
9016-4475,4541
6810-2898,3912
8809-1884,6925
8738-7420,1318
9746-6166,3580
4723-4710,13  
9111-2141,6970
9779-7348,2431
7052-5529,1523
5181-2582,2599
6797-3936,2861
4032-2764,1268
4553-3516,1037
8687-5063,3624
3623-2555,1068
1830-1472,358 
6441-2023,4418
6839-991 ,5848
5509-308 ,5201
8130-117 ,8013
4281-173 ,4108
8233-6537,1696
7956-699 ,7257
5896-3173,2723
6605-3044,3561
9745-4417,5328
8614-4493,4121
6037-5636,401 
9217-5228,3989
7952-3787,4165
8090-4609,3481
9571-415 ,9156
5155-2926,2229
4097-2574,1523
1260-250 ,1010
7422-1503,5919
6628-1286,5342
7147-6377,770 
1470-1292,178 
5376-3034,2342
7434-2416,5018
9230-1319,7911
2543-829 ,1714
7356-1660,5696
8535-1161,7374
8303-4161,4142
7270-6433,837 
3222-3103,119 
8431-1911,6520
9642-5824,3818
9438-3988,5450
4854-1288,3566
8889-1959,6930
5384-1739,3645
7247-7016,231 
8563-6497,2066
9483-7084,2399
3707-1909,1798
6617-4016,2601
4324-4273,51  
9518-6297,3221
8476-1791,6685
9669-5370,4299
3139-2085,1054
7603-7516,87  
7628-7382,246 
4550-2126,2424
9931-5642,4289
8376-3142,5234
7198-7159,39  
7690-6671,1019
4334-1339,2995
9867-9693,174 
4777-34  ,4743
3710-2392,1318
8390-6536,1854
6990-1787,5203
9301-5857,3444
3643-3112,531 
2959-1730,1229
6195-4310,1885
8960-841 ,8119
816-418  ,398 
9693-6423,3270
8620-5867,2753
4911-2178,2733
3086-1864,1222
8066-2012,6054
9193-367 ,8826
7523-6200,1323
2962-2297,665 
2117-1699,418 
1731-402 ,1329
5999-2308,3691
7918-4691,3227
6738-3588,3150
6845-2095,4750
9041-5820,3221
4803-835 ,3968
5165-3886,1279
8151-5282,2869
7752-7684,68  
7648-1322,6326
7383-2556,4827
6733-5775,958 
3352-2785,567 
9591-3648,5943
4514-2352,2162
4698-3443,1255
8580-3390,5190
5131-2122,3009
8018-2916,5102
8234-7485,749 
4482-2410,2072
7938-382 ,7556
5599-752 ,4847
5409-1501,3908
1412-43  ,1369
6717-6212,505 
7315-4330,2985
8588-5353,3235
9572-3458,6114
6035-3767,2268
8007-2881,5126
9509-9145,364 
7182-6273,909 
6386-5335,1051
7403-2179,5224
8157-7970,187 
6447-3271,3176
4204-3561,643 
8478-7432,1046
9825-6666,3159
7046-6999,47  
4387-2019,2368
9288-6126,3162
4770-4483,287 
6991-2178,4813
6786-301 ,6485
6995-6200,795 
5535-4106,1429
6647-263 ,6384
5703-2755,2948
9202-9199,3   
1659-1274,385 
8089-2480,5609
1679-1223,456 
5282-3202,2080
3732-216 ,3516
8066-1477,6589
8878-3272,5606
3190-1344,1846
9930-4069,5861
4537-2632,1905
9047-4685,4362
8009-1325,6684
5495-4005,1490
6596-5590,1006
5019-2044,2975
6138-3160,2978
6143-2588,3555
8281-7267,1014
6431-2010,4421
3121-682 ,2439
4609-1398,3211
6222-3909,2313
9297-2755,6542
6282-3956,2326
9746-3543,6203
9936-8917,1019
3220-917 ,2303
4113-3398,715 
8123-6069,2054
7342-2056,5286
8584-8294,290 
6316-3085,3231
5370-4417,953 
5486-2367,3119
4241-3860,381 
8363-3194,5169
5984-3905,2079
4294-2245,2049
4337-293 ,4044
6361-2100,4261
9334-1597,7737
5928-3589,2339
8605-7397,1208
8599-3748,4851
6843-4753,2090
6082-3078,3004
4245-2105,2140
2623-573 ,2050
7739-7127,612 
8067-5769,2298
6724-302 ,6422
3869-3467,402 
4542-863 ,3679
9616-6823,2793
6961-1400,5561
6923-5670,1253
9155-857 ,8298
9071-3568,5503
9441-8532,909 
7378-1303,6075
8513-5122,3391
9566-2907,6659
8467-520 ,7947
6636-3774,2862
8183-3316,4867
9242-6864,2378
9447-2692,6755
8035-2107,5928
5493-1222,4271
4768-533 ,4235
7528-7269,259 
6169-5811,358 
8604-1976,6628
4142-1954,2188
4657-4505,152 
3248-1114,2134
5914-249 ,5665
6955-5917,1038
6672-2211,4461
7307-6435,872 
9198-8232,966 
8249-666 ,7583
7158-17  ,7141
6062-3534,2528
9267-7636,1631
5218-1510,3708
8067-5590,2477
8693-3894,4799
7927-4294,3633
4640-2144,2496
9893-9055,838 
8958-2353,6605
6011-5585,426 
9419-2214,7205
6101-3950,2151
6882-1913,4969
9589-1524,8065
9578-1167,8411
3701-3458,243 
3184-3127,57  
9718-7773,1945
4182-614 ,3568
3835-2154,1681
7834-3300,4534
8769-6444,2325
3865-1706,2159
8574-1236,7338
4004-2596,1408
9707-6000,3707
4521-4112,409 
9615-2685,6930
8160-7597,563 
3807-2914,893 
4329-2830,1499
5046-4976,70  
5055-4819,236 
9222-4465,4757
2621-1279,1342
9871-8577,1294
7595-4187,3408
6695-2656,4039
9977-2154,7823
9532-988 ,8544
9474-7355,2119
1031-751 ,280 
6651-4575,2076
8522-8506,16  
8394-7993,401 
4302-207 ,4095
6649-1307,5342
9534-1081,8453
7187-3680,3507
3248-563 ,2685
3071-1517,1554
9164-7892,1272
3754-1697,2057
6710-162 ,6548
7583-4293,3290
8386-2572,5814
7493-2144,5349
2095-1847,248 
9044-3750,5294
5274-3786,1488
8212-8185,27  
3122-1167,1955
1240-228 ,1012
2526-900 ,1626
8731-2602,6129
6743-3586,3157
3607-643 ,2964
5357-5188,169 
9280-4606,4674
3619-2658,961 
4972-3639,1333
9489-6147,3342
6207-2758,3449
5729-833 ,4896
4957-946 ,4011
8699-2271,6428
5608-5598,10  
7431-6465,966 
9631-892 ,8739
9489-367 ,9122
6038-3286,2752
2240-1055,1185
2281-2015,266 
2478-2136,342 
8391-6561,1830
8520-33  ,8487
2508-898 ,1610
3963-3546,417 
8455-629 ,7826
7114-2769,4345
7904-236 ,7668
8780-2030,6750
9824-7252,2572
9968-3048,6920
810-633  ,177 
5134-2486,2648
4822-2833,1989
3122-2099,1023
4435-2845,1590
5102-2633,2469
9350-2676,6674
8515-3324,5191
9188-2527,6661
5701-5361,340 
9352-6135,3217
4054-1083,2971
5519-4103,1416
8496-2093,6403
4763-4176,587 
5948-4972,976 
9352-2155,7197
6139-2087,4052
3676-1802,1874
6234-5775,459 
8235-3327,4908
737-646  ,91  
6068-3381,2687
5993-3523,2470
6532-636 ,5896
6380-8   ,6372
9320-1275,8045
7982-4436,3546
9054-2581,6473
6771-3707,3064
9325-713 ,8612
2614-2064,550 
8361-797 ,7564
8213-3646,4567
5326-3474,1852
7459-1337,6122
9594-5273,4321
8055-3873,4182
6049-5182,867 
5610-746 ,4864
4309-3635,674 
5043-4881,162 
4012-3809,203 
8918-3502,5416
9591-8806,785 
7218-5951,1267
8305-7409,896 
6519-171 ,6348
5705-5572,133 
6052-5359,693 
8957-845 ,8112
8224-1398,6826
6405-5872,533 
5617-2284,3333
9692-1958,7734
5785-4505,1280
5599-919 ,4680
5595-3009,2586
7503-3858,3645
8723-4003,4720
7077-1514,5563
3533-2999,534 
8069-2418,5651
9226-2272,6954
5359-4069,1290
3396-1026,2370
9720-6874,2846
3726-139 ,3587
5038-3748,1290
9287-6168,3119
8130-3215,4915
1253-854 ,399 
6554-5767,787 
7790-2064,5726
7789-1236,6553
4626-2772,1854
5452-1422,4030
6203-3886,2317
3109-1230,1879
6873-5857,1016
8006-2397,5609
8691-514 ,8177
9979-28  ,9951
3202-2898,304 
6372-2139,4233
8533-4816,3717
9893-3765,6128
9349-4025,5324
2164-480 ,1684
7946-2882,5064
4133-3151,982 
4755-538 ,4217
6572-5665,907 
1207-1156,51  
5074-4618,456 
9481-5853,3628
6852-2946,3906
7915-4496,3419
8108-480 ,7628
609-549  ,60  
7137-451 ,6686
6679-5371,1308
5808-2079,3729
9529-9434,95  
6362-229 ,6133
85-63    ,22  
5649-411 ,5238
4516-1817,2699
9018-2375,6643
9787-8729,1058
9843-4901,4942
3082-525 ,2557
8847-6803,2044
7203-6324,879 
8768-1341,7427
9564-9484,80  
9296-9246,50  
4725-162 ,4563
4152-2855,1297
5410-494 ,4916
7761-6944,817 
8192-5370,2822
7750-7049,701 
8498-4021,4477
8140-7585,555 
7607-5878,1729
9890-1549,8341
9107-5141,3966
6707-1337,5370
5614-1746,3868
6859-566 ,6293
9788-31  ,9757
2268-1778,490 
5998-5160,838 
8873-4544,4329
7942-5673,2269
7516-93  ,7423
9284-759 ,8525
6509-5643,866 
2468-970 ,1498
4394-4187,207 
9861-3097,6764
8302-1252,7050
9562-2695,6867
9918-967 ,8951
8113-109 ,8004
9161-6081,3080
6050-3399,2651
5415-715 ,4700
4417-550 ,3867
7420-3156,4264
9702-8770,932 
3900-1980,1920
8309-1710,6599
7451-5721,1730
6160-5832,328 
7596-487 ,7109
5081-1079,4002
7808-7019,789 
9159-1250,7909
9962-6065,3897
9130-1535,7595
9367-3662,5705
9930-2671,7259
7538-7423,115 
9753-6331,3422
8702-591 ,8111
1660-1264,396 
8536-1402,7134
8713-862 ,7851
9248-5345,3903
965-56   ,909 
8984-1351,7633
8612-6904,1708
5183-4082,1101
8579-5027,3552
4316-1379,2937
6728-2145,4583
5488-2777,2711
5437-5081,356 
7288-2677,4611
9895-2769,7126
5613-4313,1300
5551-2918,2633
9704-7159,2545
9276-7300,1976
7841-1834,6007
7394-4685,2709
7367-6487,880 
8163-2266,5897
5902-5236,666 
9270-8214,1056
8494-3932,4562
9913-1726,8187
5733-1106,4627
9208-6450,2758
5836-5293,543 
4503-8   ,4495
2957-2187,770 
7999-3324,4675
4934-3216,1718
5214-4960,254 
5197-2100,3097
8789-6442,2347
3064-1078,1986
3501-3419,82  
5903-1483,4420
4557-580 ,3977
8833-7714,1119
9839-2672,7167
6866-1821,5045
2031-790 ,1241
9548-7755,1793
9995-8542,1453
8770-7375,1395
8223-4049,4174
8428-412 ,8016
9893-6587,3306
7722-3297,4425
6260-1464,4796
3217-3121,96  
6495-1537,4958
9552-4860,4692
3012-2439,573 
3321-2768,553 
6407-3063,3344
7855-3995,3860
5147-908 ,4239
9862-6492,3370
6540-2001,4539
4354-1704,2650
8899-8411,488 
4524-2662,1862
8399-7932,467 
7846-125 ,7721
4645-3847,798 
9325-5606,3719
9942-2740,7202
2330-1919,411 
9279-7097,2182
7169-6779,390 
6164-3197,2967
7829-6942,887 
8932-560 ,8372
9323-2412,6911
9785-5301,4484
8734-1032,7702
7759-998 ,6761
4028-3580,448 
4654-2393,2261
7428-4630,2798
4237-446 ,3791
4950-4837,113 
8652-2185,6467
7510-7490,20  
9689-6919,2770
777-398  ,379 
9483-8203,1280
9726-1661,8065
7427-5723,1704
7611-2515,5096
9765-134 ,9631
9544-2346,7198
6830-83  ,6747
6033-5274,759 
4428-2542,1886
9208-3381,5827
8810-7349,1461
9561-9015,546 
4426-3977,449 
8840-3813,5027
8760-1317,7443
4570-2342,2228
8773-6440,2333
3253-675 ,2578
2340-724 ,1616
9610-1586,8024
5645-2992,2653
4800-4206,594 
3619-1960,1659
4599-3227,1372
9267-2608,6659
3491-2922,569 
8675-8270,405 
9746-1488,8258
7466-1949,5517
5974-1169,4805
8155-7583,572 
8895-5079,3816
8591-104 ,8487
9178-480 ,8698
9653-8763,890 
3863-1158,2705
3180-1139,2041
623-543  ,80  
4299-2459,1840
6456-3607,2849
5278-3080,2198
9188-1898,7290
5513-4818,695 
4552-710 ,3842
7134-4593,2541
2383-444 ,1939
7611-7507,104 
7274-6344,930 
3205-2215,990 
