Formula,Answer
7402+3881,11283
6600+6576,13176
9904-6399,3505 
8828-824 ,8004 
9619-3389,6230 
3933+3537,7470 
7375-4649,2726 
5084-4429,655  
9521-9257,264  
4020-2739,1281 
4293+4099,8392 
9990+6318,16308
2020+918 ,2938 
6839+4944,11783
9559-2631,6928 
5905+880 ,6785 
6451-1534,4917 
9194+3289,12483
5006-4367,639  
9830-9139,691  
8243-866 ,7377 
5747-2209,3538 
7148+2518,9666 
6068+5959,12027
8624+7491,16115
9085-4040,5045 
6722-3074,3648 
9749-6421,3328 
7657-1452,6205 
6545-971 ,5574 
8128-1570,6558 
9628-542 ,9086 
6089+1643,7732 
9295-5598,3697 
7240-5397,1843 
6360+3420,9780 
7277-3059,4218 
7046+937 ,7983 
7522+7496,15018
2365+1135,3500 
2889+1672,4561 
7699+1909,9608 
8851-1363,7488 
5453+834 ,6287 
463+13   ,476  
1996-1337,659  
9342-2762,6580 
6047+2738,8785 
5832+5186,11018
6253-6034,219  
7888+3293,11181
2201-218 ,1983 
6083-1012,5071 
8986-3008,5978 
6537+3348,9885 
5577-4614,963  
5336+655 ,5991 
9872+9508,19380
8294+1308,9602 
9226-1572,7654 
9030+8379,17409
8780-7188,1592 
5257+960 ,6217 
7318+7020,14338
7468+4782,12250
3482-718 ,2764 
8168+1739,9907 
9152-5394,3758 
2209-1002,1207 
8532-3970,4562 
7343+4843,12186
8309+1025,9334 
8726-2507,6219 
8426+1602,10028
3711-28  ,3683 
2476-1247,1229 
6339+2244,8583 
7175+2834,10009
5956+3376,9332 
7129+5002,12131
8855-6256,2599 
7227-3992,3235 
3839+1641,5480 
7875+6350,14225
8939+855 ,9794 
7853-7215,638  
3523+3253,6776 
5019-1065,3954 
9133-5902,3231 
2649+354 ,3003 
5648-5096,552  
6412-723 ,5689 
5221+2620,7841 
8234+3485,11719
4072-3233,839  
8247+6161,14408
6648+3718,10366
7418-5915,1503 
8649-2900,5749 
8555-1619,6936 
8543+6300,14843
4744-2166,2578 
8399-3527,4872 
9246-917 ,8329 
5764+450 ,6214 
6286-1003,5283 
4013-825 ,3188 
6532+641 ,7173 
8609-4177,4432 
8234+2272,10506
9906+2592,12498
6521+726 ,7247 
6760+4292,11052
2046-122 ,1924 
8784+2907,11691
9063+4720,13783
9090-6091,2999 
9122-258 ,8864 
9123+779 ,9902 
7565-1011,6554 
5237+2095,7332 
5144-644 ,4500 
1457-1338,119  
7316-1328,5988 
8259-4890,3369 
4809-3253,1556 
4534-3789,745  
8460+7130,15590
5372-3265,2107 
7059+330 ,7389 
6834-4678,2156 
8849-2302,6547 
9773-1598,8175 
8865-8830,35   
7398-4315,3083 
8046+696 ,8742 
9294-3694,5600 
9486+1121,10607
5186+294 ,5480 
7126-1176,5950 
7149-4202,2947 
6874-1465,5409 
5671-4554,1117 
4117+2740,6857 
3773-546 ,3227 
9495+1551,11046
8827-5364,3463 
8339+1104,9443 
9840-7117,2723 
1604+336 ,1940 
2499+232 ,2731 
8891-6833,2058 
4418+2123,6541 
9918-4607,5311 
4638-2180,2458 
3387-3348,39   
6321-3665,2656 
6974+4898,11872
8550-1673,6877 
3631+2491,6122 
4952+748 ,5700 
4992+1216,6208 
1267+173 ,1440 
8233+4356,12589
5376-2968,2408 
5150+1715,6865 
7571-6081,1490 
2385-1775,610  
7392-1105,6287 
6696+2755,9451 
3125-216 ,2909 
5487+2642,8129 
9220+7453,16673
8349+2959,11308
7530-623 ,6907 
6855+1259,8114 
8160+1546,9706 
6982-1504,5478 
7446-2757,4689 
8523+2275,10798
9763-140 ,9623 
8708+7854,16562
7125-109 ,7016 
9855-1302,8553 
2363+1196,3559 
9279-2664,6615 
6720-3506,3214 
1902+510 ,2412 
7923+7357,15280
8977+5712,14689
2430-1080,1350 
9260-6555,2705 
8670-1191,7479 
9918-6116,3802 
4466+3734,8200 
7686-4193,3493 
3991+308 ,4299 
7999-5503,2496 
4436+791 ,5227 
4741+527 ,5268 
5439-843 ,4596 
9942-2330,7612 
8686+2510,11196
9976+1496,11472
9670-4871,4799 
8020+5633,13653
8462-7460,1002 
6397-4232,2165 
3580+899 ,4479 
8218-5585,2633 
8597-7162,1435 
5457+3154,8611 
8110+4961,13071
8968-8231,737  
6934-5721,1213 
8507-3812,4695 
5877-4179,1698 
970+766  ,1736 
3510+3336,6846 
8468+6964,15432
7979+3483,11462
9129-7703,1426 
8649+732 ,9381 
8473-8147,326  
8694-2449,6245 
9893-9550,343  
6243+2460,8703 
6896+5381,12277
5483+823 ,6306 
7323+2123,9446 
5228-4630,598  
6699+803 ,7502 
8062+5225,13287
1989-1058,931  
9714+541 ,10255
6762+5617,12379
8503+4916,13419
9843+8426,18269
7969+2082,10051
6224-338 ,5886 
6865+772 ,7637 
8240+7853,16093
7816-3309,4507 
5012+2895,7907 
6125+2186,8311 
4543-1555,2988 
2467+1813,4280 
6392+1164,7556 
9174+5611,14785
9284-7124,2160 
1007-837 ,170  
6714+3141,9855 
9076+6322,15398
7403+4813,12216
8039+7129,15168
4507-3004,1503 
4733-2700,2033 
6137-4390,1747 
5752-3073,2679 
7797+1582,9379 
3036-2161,875  
6054+6025,12079
7790+4095,11885
2788-2236,552  
9015+5648,14663
4022+181 ,4203 
7578-3562,4016 
7620-3324,4296 
3961+31  ,3992 
4186+1543,5729 
4579+4472,9051 
5455+5277,10732
5403+4485,9888 
7033-3566,3467 
8371-7352,1019 
6419+2491,8910 
6035+5990,12025
6588-5462,1126 
9567+8537,18104
7635-2422,5213 
6920-526 ,6394 
8084+3722,11806
6626+2102,8728 
4693-3232,1461 
8386+5183,13569
8913+59  ,8972 
9907+6388,16295
5051+2126,7177 
5626+3852,9478 
7757+1183,8940 
2960-885 ,2075 
4312-2519,1793 
8973-6725,2248 
9530+6977,16507
5796+578 ,6374 
8429+137 ,8566 
5508-523 ,4985 
4826-3746,1080 
7434-4874,2560 
733-366  ,367  
3560-589 ,2971 
6560-5541,1019 
8990+7870,16860
7771+7194,14965
6588-2063,4525 
5800-5511,289  
4281-2045,2236 
8578-6974,1604 
3214-577 ,2637 
8974-799 ,8175 
4364+2412,6776 
8219-6699,1520 
6475-4877,1598 
9940-6104,3836 
9681+6502,16183
8818-328 ,8490 
7382-6876,506  
7910-3876,4034 
9237-2068,7169 
9430-5453,3977 
8962+6124,15086
9947+1345,11292
8321-4896,3425 
5265-2595,2670 
5021-2063,2958 
3024-839 ,2185 
8167-4769,3398 
9074+4979,14053
6167-25  ,6142 
5270-3114,2156 
8819-2875,5944 
8550-6717,1833 
9737+978 ,10715
4154-2140,2014 
8185+3867,12052
5202+4770,9972 
7545-4687,2858 
6499+3836,10335
8072+2636,10708
4709+622 ,5331 
6702-2937,3765 
9662-7793,1869 
6871+3247,10118
8125+5223,13348
7902-2943,4959 
4282+2135,6417 
4184-2990,1194 
2220-1028,1192 
4856+2591,7447 
5579-5137,442  
7207+6544,13751
5924-167 ,5757 
4266-952 ,3314 
7989-6745,1244 
8232-2790,5442 
7432-2193,5239 
6002-330 ,5672 
8801-1539,7262 
5342+1763,7105 
5427+3015,8442 
9084-1493,7591 
5589-1135,4454 
6995-40  ,6955 
5834+694 ,6528 
6560+453 ,7013 
6108+6082,12190
9852+604 ,10456
8809-939 ,7870 
1800-1306,494  
8632-2740,5892 
8178+2890,11068
6931+5259,12190
7018-2961,4057 
4578-4067,511  
6696-862 ,5834 
9438-1955,7483 
8462-3360,5102 
6982+5710,12692
4803+3273,8076 
2104-1421,683  
5673+2384,8057 
2321-970 ,1351 
5188-3017,2171 
9469+6242,15711
6018-5508,510  
2722+2516,5238 
7507+6145,13652
2668+308 ,2976 
4313-3403,910  
9947+6148,16095
8120-5107,3013 
9113+8962,18075
3820-2016,1804 
6584-4409,2175 
9396+6209,15605
9703+3707,13410
6301+2335,8636 
6314-573 ,5741 
9252-2538,6714 
9308-6049,3259 
9687-7402,2285 
9838+1943,11781
9919+3072,12991
7208+212 ,7420 
9971-1390,8581 
9147-3236,5911 
8252-154 ,8098 
7803-4221,3582 
1903-157 ,1746 
4688+3562,8250 
7695+4963,12658
6314-5668,646  
3820-2540,1280 
7661-2178,5483 
5397+2443,7840 
9205-1978,7227 
5977+1280,7257 
8450+5359,13809
8566-1472,7094 
3893+3344,7237 
4932-4851,81   
5671-2410,3261 
9057+7290,16347
9234-2264,6970 
6901+4859,11760
9118-8877,241  
7673+4651,12324
8656+3292,11948
3533+2156,5689 
6749+4676,11425
6728-2958,3770 
9849+2989,12838
9674+8431,18105
8081-107 ,7974 
7683-5912,1771 
5597+5029,10626
9697-4392,5305 
8628-2254,6374 
5000+2557,7557 
2338-1147,1191 
9281+2625,11906
5678-3926,1752 
5518-1212,4306 
8896+1958,10854
8353-4032,4321 
5598-3851,1747 
9209+4714,13923
8507-5707,2800 
9527-4148,5379 
6390-4298,2092 
8783+8220,17003
8863+6109,14972
8545-6466,2079 
3422-184 ,3238 
5705+1822,7527 
5900-3295,2605 
6777+1272,8049 
9903+3392,13295
8678+3652,12330
9177-2680,6497 
5778+3823,9601 
2354+1997,4351 
7004-315 ,6689 
9318+4492,13810
4726-1197,3529 
5983+2661,8644 
8690-5033,3657 
9815+4784,14599
5966+4897,10863
5814+2706,8520 
9135-5636,3499 
4566+3817,8383 
8147-6870,1277 
2791+2392,5183 
3638-1853,1785 
6200+899 ,7099 
4527-1762,2765 
5691+5334,11025
5738-4356,1382 
8613-7862,751  
5934-1728,4206 
6026-2999,3027 
7418-6590,828  
7293-2689,4604 
5485-4061,1424 
8837-1754,7083 
9921-7310,2611 
6678+4302,10980
9626-6020,3606 
6096-4109,1987 
5813+3510,9323 
2989-1443,1546 
3251+713 ,3964 
5468-5120,348  
7359-6687,672  
8993-4639,4354 
8056+5117,13173
6087+1   ,6088 
1353+335 ,1688 
8458-2283,6175 
6360-3000,3360 
9112-4080,5032 
6882+961 ,7843 
3585+326 ,3911 
9443-4486,4957 
6325+4123,10448
5995-2653,3342 
7247-5199,2048 
2493+1392,3885 
8009-7902,107  
9966+7308,17274
5256-1531,3725 
4411-3389,1022 
8804-1681,7123 
3916-3440,476  
7700+3387,11087
1181-778 ,403  
7413+4571,11984
4065+1270,5335 
4657+4544,9201 
8207+4271,12478
8779-6707,2072 
7899-5582,2317 
9996-4891,5105 
3785+2422,6207 
8896+5315,14211
5593-2420,3173 
9189+8320,17509
5987-2334,3653 
5742+5147,10889
8307+51  ,8358 
9805-5771,4034 
5542+4049,9591 
8410+6242,14652
8378+5704,14082
6007+554 ,6561 
6918+13  ,6931 
9547-7485,2062 
2667+988 ,3655 
4940+541 ,5481 
4676+3536,8212 
3047-700 ,2347 
9981-4722,5259 
9612+7433,17045
4807-4040,767  
5050+2003,7053 
2607-1268,1339 
2421-1114,1307 
9737-232 ,9505 
7011+3679,10690
9411-7433,1978 
6334+6276,12610
7254+2036,9290 
6776-4365,2411 
2489-238 ,2251 
5025+3505,8530 
5202+520 ,5722 
6041+3393,9434 
5399+3367,8766 
3231-220 ,3011 
5663+4550,10213
2653+649 ,3302 
7161-2880,4281 
7818-6062,1756 
8507-1587,6920 
6198-5857,341  
3488-3356,132  
9740+4416,14156
3575-3304,271  
2526-2378,148  
1807+1259,3066 
7311+230 ,7541 
8442-6991,1451 
5761+4903,10664
7723-244 ,7479 
6980+2534,9514 
6922-5414,1508 
8662-5268,3394 
6158-4658,1500 
2876+1095,3971 
5954+3656,9610 
5800-126 ,5674 
8204-5859,2345 
5772+3963,9735 
7625+5070,12695
7992-1771,6221 
9792-3860,5932 
8719-2394,6325 
7627-2711,4916 
7619+7157,14776
7821+2817,10638
9814+2180,11994
7605-5516,2089 
9168+4706,13874
7069-25  ,7044 
4126-2035,2091 
9775-6113,3662 
7991-5270,2721 
9645-5032,4613 
7227+1664,8891 
8185+5536,13721
9372+6607,15979
8150+4639,12789
6074-2137,3937 
8445-583 ,7862 
6502-3005,3497 
3652+2869,6521 
7080-5331,1749 
9153+5208,14361
4745+2557,7302 
7249-5221,2028 
3801-1884,1917 
5811-546 ,5265 
6952+4170,11122
3107-3081,26   
8432+257 ,8689 
8501-7653,848  
1828+1254,3082 
7876+2204,10080
8826-5381,3445 
5747-598 ,5149 
6601-4842,1759 
2647+2202,4849 
9304+2265,11569
2697+983 ,3680 
860+858  ,1718 
7714-2029,5685 
9844+1816,11660
9067+6721,15788
9984-4202,5782 
9532+4446,13978
5499+1157,6656 
4276-1313,2963 
9945+6472,16417
8722-3735,4987 
6597+4276,10873
9239-1930,7309 
8187-925 ,7262 
9579-3561,6018 
6443-3813,2630 
8049+3275,11324
2356+13  ,2369 
6129+2066,8195 
3971+1584,5555 
9720+604 ,10324
9963+9918,19881
3207+747 ,3954 
8197-801 ,7396 
6095-1178,4917 
7301+6542,13843
4268+3416,7684 
7955-3163,4792 
861-263  ,598  
8304-3441,4863 
8257+3501,11758
5839-4910,929  
9264-3127,6137 
1486-1352,134  
6633+3695,10328
7260+6791,14051
3036+1059,4095 
6001-1796,4205 
8676-8377,299  
2674+2647,5321 
4953+1464,6417 
8965-4464,4501 
3516+3224,6740 
6377-2927,3450 
7087+1881,8968 
8087+4719,12806
6690-5923,767  
4531-969 ,3562 
2090-245 ,1845 
3685+1161,4846 
6485-5740,745  
9032+8216,17248
9098-7381,1717 
2990-1569,1421 
4979-4845,134  
8224-3989,4235 
8871-7793,1078 
5652-233 ,5419 
4587-4350,237  
7621-2014,5607 
8980+3729,12709
3992+1228,5220 
5515+1524,7039 
5769-4345,1424 
1108-530 ,578  
7319+154 ,7473 
7514+4033,11547
8053+7459,15512
9809-4138,5671 
7102-5863,1239 
5198-4020,1178 
6450-6087,363  
9080+492 ,9572 
9265-8641,624  
6252+1383,7635 
8948-1628,7320 
9369-8208,1161 
9844+6934,16778
6883-1238,5645 
6539+4668,11207
6280+2802,9082 
7457-5058,2399 
8306-1429,6877 
6679+3616,10295
9361-3917,5444 
8089-2519,5570 
7105-4411,2694 
6870-6528,342  
9702+8496,18198
6714-6326,388  
7204-5757,1447 
5454+3960,9414 
7213-1100,6113 
5128-2694,2434 
7420+5486,12906
3663-1555,2108 
1232+386 ,1618 
8431-3015,5416 
8514+3534,12048
7848+2670,10518
9683+138 ,9821 
7643+6027,13670
2008+1678,3686 
7400+4294,11694
2812-2514,298  
8646+4724,13370
8643-7865,778  
6627-4135,2492 
6375-1579,4796 
7792-6829,963  
8753+7240,15993
6269-3078,3191 
9673-5284,4389 
9024+7475,16499
9378-417 ,8961 
7841+6963,14804
9146-39  ,9107 
7680-486 ,7194 
5560-3918,1642 
9729+2289,12018
8087-4278,3809 
8432+6205,14637
6604+522 ,7126 
7322+1648,8970 
2028+66  ,2094 
4650+1035,5685 
9516-3793,5723 
3210+2707,5917 
8368+5592,13960
4694+3761,8455 
8172-5660,2512 
6670-6158,512  
9515+7426,16941
5028+1495,6523 
1378+10  ,1388 
1250-1008,242  
894+257  ,1151 
6990-5667,1323 
9422-9088,334  
7662+608 ,8270 
4065-3017,1048 
7657-5348,2309 
3765-2352,1413 
2342-323 ,2019 
1589-438 ,1151 
4274-3494,780  
8232+7290,15522
8769+3631,12400
5167+3259,8426 
8683+6841,15524
2432+649 ,3081 
8665-408 ,8257 
7353+3907,11260
2222+1950,4172 
4382-1327,3055 
8311-3093,5218 
3957+2703,6660 
6295-2361,3934 
6973-1575,5398 
5569+5396,10965
6417-1700,4717 
6909-4560,2349 
7046-4274,2772 
9504-3129,6375 
9776-734 ,9042 
6344-6241,103  
7113+1848,8961 
6603-5412,1191 
7527+5949,13476
4122+3184,7306 
9927+6463,16390
6519+4527,11046
7838-5874,1964 
5690+492 ,6182 
9008+4458,13466
7318+364 ,7682 
9959-6752,3207 
9218+6238,15456
7346-3361,3985 
2202+445 ,2647 
3868-2981,887  
6706-6509,197  
8615-4772,3843 
8590+4223,12813
2733+1136,3869 
7322-1911,5411 
7985-914 ,7071 
7860+6114,13974
4005-1795,2210 
8484+1297,9781 
3662-2471,1191 
5916-2033,3883 
7667-5187,2480 
9752-5608,4144 
7563-3071,4492 
7367-7066,301  
6093+4669,10762
7257-5241,2016 
7356-6215,1141 
9550+3266,12816
6844-5155,1689 
7768-2636,5132 
5936+5040,10976
6829-3225,3604 
8981-5670,3311 
6526-1977,4549 
7529-1646,5883 
9173-6716,2457 
9930-8816,1114 
9512+3315,12827
1635+1614,3249 
6113-126 ,5987 
6507+3169,9676 
8927-5241,3686 
7101+3625,10726
8131+5159,13290
1669-860 ,809  
8617+5700,14317
9329-424 ,8905 
9730-1460,8270 
4728-1059,3669 
1367-305 ,1062 
3429-384 ,3045 
7673-7452,221  
8825-1801,7024 
9484+2375,11859
8332+8308,16640
9622-6976,2646 
4480-2644,1836 
3607-2676,931  
6786+2417,9203 
8974-7155,1819 
9484+5939,15423
8148+5091,13239
9301+8332,17633
4254-2037,2217 
6300-252 ,6048 
9033+592 ,9625 
2819-508 ,2311 
4235+2515,6750 
7564+5498,13062
8203+1550,9753 
6953-708 ,6245 
4761+4210,8971 
8652+8017,16669
5021+3125,8146 
8904-5343,3561 
7112+5669,12781
9820+4479,14299
8621-8072,549  
9806-255 ,9551 
8693+3221,11914
6294+3235,9529 
7936+1971,9907 
3186-2900,286  
9490+7605,17095
6507-3054,3453 
8798+490 ,9288 
2626-867 ,1759 
4810+4466,9276 
8760+8085,16845
8088-3916,4172 
6796-1797,4999 
6641+2976,9617 
6447-5918,529  
6431-2103,4328 
7083+1717,8800 
5845-3320,2525 
3033-71  ,2962 
5594+3271,8865 
8047+3022,11069
6440-599 ,5841 
6333+5084,11417
4358+1831,6189 
6107+3082,9189 
664+443  ,1107 
6021+5567,11588
9760+9648,19408
8971+1491,10462
8156+4034,12190
9865-6720,3145 
9287+8113,17400
2022+443 ,2465 
7615-4239,3376 
9858+7902,17760
9055-7556,1499 
8149+3455,11604
7952+7239,15191
8516+6354,14870
9904+1056,10960
2021+988 ,3009 
9750-3127,6623 
8900+2778,11678
7260-1947,5313 
5431-4563,868  
1826+1319,3145 
8924-6438,2486 
7618+5810,13428
7699-4856,2843 
9831-5464,4367 
4581+398 ,4979 
6784-2452,4332 
5482-3578,1904 
4983-4582,401  
9891+2432,12323
9846+1205,11051
7028+5396,12424
8880+8155,17035
7351+1066,8417 
6921+5605,12526
5477+2875,8352 
2558+861 ,3419 
9069+3591,12660
6128+5812,11940
8761+6380,15141
4710+3548,8258 
9033+1615,10648
9666+7918,17584
5087-2618,2469 
3699-3253,446  
6924-3927,2997 
5193+1081,6274 
4996+376 ,5372 
5170-4150,1020 
5521-1518,4003 
9722-7414,2308 
9470-5494,3976 
9986-4937,5049 
9875-5078,4797 
6230-3088,3142 
2444-1809,635  
8473-4024,4449 
6678-4522,2156 
2760-2182,578  
7869-2785,5084 
9050+7796,16846
8667+5745,14412
7359-684 ,6675 
7171-6398,773  
9148-7532,1616 
4260-2805,1455 
7414+5682,13096
4550+3088,7638 
8882-6823,2059 
1940+72  ,2012 
5934+620 ,6554 
3356+2437,5793 
6019-5004,1015 
4395-1730,2665 
9598-8617,981  
8884-8523,361  
2700+255 ,2955 
4272+2721,6993 
4649-4164,485  
9940-455 ,9485 
1394-163 ,1231 
9653-2248,7405 
6133+1445,7578 
4578+2920,7498 
7001+1671,8672 
3612-318 ,3294 
9093-7374,1719 
4234-3254,980  
8019-7302,717  
9120-1807,7313 
3503-2744,759  
7661-5528,2133 
1699+289 ,1988 
4982+4750,9732 
4438-1024,3414 
9697-9103,594  
4749+3292,8041 
9807+4176,13983
9814-7015,2799 
5691-3436,2255 
9590+7081,16671
4782-989 ,3793 
2823+819 ,3642 
6050+3364,9414 
7860+5634,13494
1693+1359,3052 
9968+4901,14869
3195-1098,2097 
6742-1811,4931 
7406+3753,11159
7393-3032,4361 
4542-590 ,3952 
7662+1819,9481 
7970+589 ,8559 
3040+1492,4532 
7655-2438,5217 
2059-1692,367  
7208+6042,13250
8899+4153,13052
3878-2322,1556 
5178+4119,9297 
9792+9687,19479
9395-1454,7941 
6460-436 ,6024 
5158+2813,7971 
7509+12  ,7521 
8129-971 ,7158 
7323+6065,13388
5898+5801,11699
5658-3254,2404 
8259+1911,10170
7221+5978,13199
5159+2683,7842 
2939-1696,1243 
7877+2418,10295
6607-5452,1155 
8423+545 ,8968 
2853+637 ,3490 
8628-3348,5280 
8049+6580,14629
7846-1069,6777 
6781-2764,4017 
5576+5307,10883
1926-1018,908  
6739-4934,1805 
3393+105 ,3498 
8955+4145,13100
1778+1702,3480 
8619-6243,2376 
8050+864 ,8914 
4927-334 ,4593 
2250-1374,876  
9862+9748,19610
7272-6244,1028 
6746+4039,10785
9998+1068,11066
8457-561 ,7896 
3765+2930,6695 
3250-2749,501  
7357-3697,3660 
7185-2525,4660 
5553+2177,7730 
8104+4383,12487
8049+6426,14475
7851-158 ,7693 
3207+2654,5861 
9154-8842,312  
8324+162 ,8486 
1302-449 ,853  
1123-160 ,963  
9812-9439,373  
7888+4681,12569
6724+4205,10929
5376-787 ,4589 
8918-7451,1467 
9743+3955,13698
8710+3583,12293
9080-6659,2421 
2678+608 ,3286 
7740-5401,2339 
7480+3914,11394
4737+4176,8913 
5580-1639,3941 
6193+4884,11077
4702+691 ,5393 
7307+1279,8586 
6857-6610,247  
9192+1200,10392
5367-3874,1493 
8885-3236,5649 
9864-498 ,9366 
9805-3024,6781 
3197+2297,5494 
4254-2090,2164 
2707+591 ,3298 
1199+1085,2284 
3565+76  ,3641 
4241+3748,7989 
7992+7448,15440
3200-719 ,2481 
5800-3107,2693 
848+199  ,1047 
9273+3369,12642
764+641  ,1405 
7722-26  ,7696 
9560-2347,7213 
8616+3547,12163
9386-1665,7721 
9943-6946,2997 
4752+3597,8349 
8498+1775,10273
1799-1305,494  
3763-3346,417  
9344+1779,11123
1220-334 ,886  
4208+1740,5948 
9702+9683,19385
1466-275 ,1191 
7868-3563,4305 
9958-564 ,9394 
7609+2781,10390
6259+3911,10170
9668+6285,15953
3541+210 ,3751 
3053+462 ,3515 
5320+4439,9759 
8876-6834,2042 
9809+4819,14628
6626+3392,10018
9423+997 ,10420
1518-369 ,1149 
6551+2864,9415 
3988-2168,1820 
6042-5759,283  
4544+92  ,4636 
5278-1952,3326 
8655+4496,13151
8657+695 ,9352 
6239+3370,9609 
9658-4856,4802 
9639+620 ,10259
9071-7069,2002 
