Formula,Answer
73507-55698,17809
97774-87891,9883 
92932-42892,50040
39496-24863,14633
93081-68396,24685
68826-60412,8414 
62750-10534,52216
34291-27861,6430 
93074-46023,47051
54320-18704,35616
78847-19087,59760
25729-22272,3457 
93374-15281,78093
68122-10410,57712
59057-39680,19377
46815-40071,6744 
48459-15112,33347
46117-16508,29609
81265-44176,37089
45162-19396,25766
70345-12419,57926
95794-32411,63383
91679-32774,58905
55241-40221,15020
55419-50689,4730 
75111-43633,31478
66733-1599 ,65134
63852-51994,11858
73507-62087,11420
6756-889   ,5867 
40678-18795,21883
83149-1695 ,81454
87133-25301,61832
83794-51630,32164
96796-35666,61130
68167-18038,50129
43320-35788,7532 
42667-23398,19269
99707-64369,35338
96626-33282,63344
88464-4213 ,84251
49207-19518,29689
84082-57644,26438
81140-75256,5884 
35448-21644,13804
34088-26564,7524 
78333-49732,28601
96913-24489,72424
85122-70868,14254
76045-19021,57024
82583-5499 ,77084
29080-10282,18798
65319-57157,8162 
63432-17547,45885
43659-6869 ,36790
73722-37750,35972
28583-22746,5837 
74458-8179 ,66279
38670-33571,5099 
70137-68334,1803 
91391-72206,19185
17806-314  ,17492
92840-60508,32332
80071-30908,49163
25506-6751 ,18755
74773-49876,24897
74206-70516,3690 
68819-27334,41485
45660-40920,4740 
85287-62048,23239
30876-6366 ,24510
67275-7087 ,60188
85743-23657,62086
88978-15074,73904
81951-45317,36634
54896-1213 ,53683
84002-59225,24777
15850-14894,956  
37079-6256 ,30823
44867-33374,11493
86810-50112,36698
86037-13571,72466
34079-3656 ,30423
70807-19225,51582
17976-3947 ,14029
25295-22597,2698 
65344-55994,9350 
51688-49359,2329 
96627-35818,60809
86770-49884,36886
39224-6930 ,32294
92494-73898,18596
16840-115  ,16725
92218-76265,15953
50585-5337 ,45248
88571-37826,50745
24047-4691 ,19356
79775-42786,36989
88144-55272,32872
83386-46987,36399
98873-17173,81700
91821-69542,22279
92880-30467,62413
32007-23457,8550 
44766-24483,20283
91110-73551,17559
47472-29612,17860
30412-6208 ,24204
56123-30029,26094
69503-35350,34153
98942-67480,31462
26076-1446 ,24630
39042-18531,20511
87434-18277,69157
78808-61865,16943
7009-4223  ,2786 
68670-45396,23274
97173-65606,31567
96061-48567,47494
78687-63141,15546
65639-54366,11273
94644-9918 ,84726
46585-25382,21203
22467-16708,5759 
68384-27350,41034
62964-3132 ,59832
91431-54554,36877
71901-25545,46356
99943-37324,62619
75910-16398,59512
53052-8080 ,44972
92742-46133,46609
70079-7438 ,62641
61885-16969,44916
27936-21233,6703 
44340-42175,2165 
38270-1295 ,36975
88306-30811,57495
90938-23357,67581
99637-31070,68567
93332-56258,37074
97833-14283,83550
79696-66695,13001
65522-21091,44431
55787-45216,10571
92218-51512,40706
20142-10026,10116
53783-25630,28153
90799-70015,20784
95515-23430,72085
60856-46855,14001
85012-30660,54352
10239-7048 ,3191 
57710-1399 ,56311
12249-661  ,11588
90089-74291,15798
53530-17358,36172
88212-44703,43509
60688-14052,46636
63572-54367,9205 
88020-59259,28761
21948-2744 ,19204
84586-39328,45258
84294-51594,32700
25257-9383 ,15874
80729-20114,60615
50924-32764,18160
99251-93924,5327 
91841-52060,39781
95568-2871 ,92697
99085-25218,73867
99790-58551,41239
63250-33195,30055
57847-39443,18404
98109-90979,7130 
66154-7448 ,58706
73602-65380,8222 
64477-15846,48631
84422-52906,31516
65186-52581,12605
8799-281   ,8518 
91856-56907,34949
51535-39201,12334
73748-63914,9834 
60930-19948,40982
99225-59310,39915
51744-36160,15584
78804-10250,68554
92733-4966 ,87767
70482-45337,25145
19530-19360,170  
68030-64640,3390 
59162-17925,41237
40813-34591,6222 
70388-28247,42141
65855-3630 ,62225
63900-41028,22872
70035-41542,28493
70249-46887,23362
66660-36092,30568
93306-13488,79818
43128-27733,15395
70059-55546,14513
77153-32461,44692
95740-48616,47124
68304-68077,227  
69135-63177,5958 
19991-13977,6014 
54791-12403,42388
87977-62706,25271
34020-33938,82   
52019-9592 ,42427
50217-46107,4110 
98319-72326,25993
63200-34121,29079
72215-19492,52723
87360-69914,17446
50302-46640,3662 
89960-276  ,89684
58254-41926,16328
68387-27335,41052
85940-45189,40751
39071-24867,14204
50994-33944,17050
97242-76218,21024
99716-93946,5770 
58878-1778 ,57100
59100-48482,10618
83603-44441,39162
93508-79030,14478
97710-15642,82068
82682-28025,54657
86218-45635,40583
43058-14269,28789
89473-38314,51159
45930-7022 ,38908
98506-16586,81920
82847-23816,59031
84124-31844,52280
58465-14895,43570
37586-35487,2099 
73639-11886,61753
87706-15847,71859
78528-56593,21935
46903-26595,20308
66505-44753,21752
72788-29756,43032
87752-67482,20270
87509-72820,14689
74736-9604 ,65132
90266-46049,44217
66140-60738,5402 
75837-33441,42396
91784-5914 ,85870
58549-52257,6292 
30178-25676,4502 
72189-9635 ,62554
91343-26638,64705
90985-49235,41750
36293-15925,20368
81849-8815 ,73034
18063-6320 ,11743
50435-7447 ,42988
77128-74043,3085 
62585-23030,39555
83388-9946 ,73442
46827-4543 ,42284
77924-13920,64004
17414-11221,6193 
31449-7835 ,23614
29846-6896 ,22950
13794-9869 ,3925 
68859-9018 ,59841
27857-14878,12979
13851-886  ,12965
55539-28189,27350
97977-67926,30051
58509-33819,24690
30787-3981 ,26806
94078-52538,41540
92595-22260,70335
74988-59856,15132
97966-30922,67044
50195-19431,30764
77765-19860,57905
97583-32272,65311
94470-13150,81320
94353-38681,55672
89414-3878 ,85536
80265-55967,24298
72903-26984,45919
80680-70105,10575
38455-26375,12080
20505-18244,2261 
25205-1626 ,23579
97579-46093,51486
67333-1851 ,65482
84811-68767,16044
19798-3603 ,16195
39520-38804,716  
87637-71965,15672
72832-69277,3555 
51868-20936,30932
59456-7309 ,52147
17825-7040 ,10785
44553-19470,25083
93212-49506,43706
72315-61840,10475
75820-41411,34409
86283-75222,11061
66951-15040,51911
91479-35918,55561
99433-55554,43879
38392-37084,1308 
87179-17683,69496
84592-549  ,84043
16863-16287,576  
82375-62524,19851
61968-13487,48481
81525-50520,31005
39597-14042,25555
88291-42632,45659
58362-15392,42970
73091-68057,5034 
96704-22800,73904
69235-34989,34246
72577-47248,25329
75667-32099,43568
91217-44282,46935
91645-27361,64284
25113-20983,4130 
99815-16256,83559
78201-42483,35718
81433-35686,45747
75921-32377,43544
50598-41168,9430 
97053-23934,73119
51854-25   ,51829
99081-19180,79901
29343-14353,14990
71738-36742,34996
93340-61281,32059
77800-12040,65760
97438-90976,6462 
43192-28801,14391
89581-20251,69330
68725-15750,52975
37500-602  ,36898
81737-51529,30208
65703-59247,6456 
97419-81151,16268
94533-84906,9627 
68263-16300,51963
75970-66399,9571 
68614-50504,18110
69580-24958,44622
88364-83720,4644 
73788-15522,58266
57042-3674 ,53368
74817-9017 ,65800
52428-40247,12181
60463-15320,45143
93174-72870,20304
71404-58394,13010
46028-10034,35994
21406-12615,8791 
66576-5084 ,61492
57646-30150,27496
42329-9552 ,32777
36308-1094 ,35214
51706-16960,34746
61331-31392,29939
33595-20499,13096
52659-1444 ,51215
19373-12048,7325 
21874-4557 ,17317
65339-21391,43948
69201-30718,38483
82687-49293,33394
40198-39318,880  
29498-13401,16097
52133-3399 ,48734
93350-51747,41603
72417-25600,46817
73955-20350,53605
95568-2725 ,92843
98038-77992,20046
42846-7710 ,35136
47294-37693,9601 
69815-68902,913  
79971-39091,40880
74626-32485,42141
95470-57815,37655
84444-64321,20123
69349-13794,55555
86434-19175,67259
57006-11920,45086
9585-2229  ,7356 
36633-20163,16470
89929-3529 ,86400
26424-15153,11271
74980-45103,29877
54165-2715 ,51450
86358-29197,57161
25883-23109,2774 
48828-18968,29860
43124-16520,26604
65035-49145,15890
94743-24212,70531
99961-34871,65090
96450-71049,25401
31579-10024,21555
55104-43596,11508
45343-32522,12821
92499-74843,17656
24067-548  ,23519
53256-21139,32117
76624-65579,11045
63588-12038,51550
96314-60546,35768
91238-49641,41597
55754-53124,2630 
60261-16337,43924
43498-6616 ,36882
77783-4993 ,72790
89330-18534,70796
91232-20129,71103
22910-19236,3674 
96409-61978,34431
38213-16832,21381
47617-13344,34273
33732-4100 ,29632
93452-17503,75949
70263-58851,11412
91237-90510,727  
40793-1029 ,39764
89103-2935 ,86168
90328-39525,50803
89569-78081,11488
93985-19433,74552
49620-17272,32348
80323-42090,38233
35979-18731,17248
89566-43418,46148
93422-1572 ,91850
80936-60335,20601
75895-10892,65003
86904-66436,20468
74073-14974,59099
77995-63705,14290
76961-67417,9544 
64816-33535,31281
26122-23258,2864 
49790-41727,8063 
14690-2009 ,12681
68891-14874,54017
33311-3386 ,29925
39335-2251 ,37084
63403-60724,2679 
60704-56646,4058 
34361-32520,1841 
34936-27109,7827 
85791-49644,36147
53487-45131,8356 
11387-10546,841  
90292-73149,17143
56968-942  ,56026
24521-11352,13169
26388-20257,6131 
75865-28023,47842
81122-30185,50937
75358-10029,65329
91191-83758,7433 
14581-3961 ,10620
44461-28589,15872
98443-3243 ,95200
24433-4742 ,19691
33830-14100,19730
23453-15126,8327 
68425-61962,6463 
43816-7811 ,36005
81371-79926,1445 
74274-52012,22262
54104-43370,10734
82651-62111,20540
98293-85659,12634
18593-9297 ,9296 
49962-11537,38425
59694-39207,20487
86519-81672,4847 
60802-48256,12546
80821-26891,53930
48453-779  ,47674
53985-14555,39430
45242-29499,15743
19725-1945 ,17780
45745-39560,6185 
97662-20331,77331
37986-13362,24624
43036-6246 ,36790
89517-23567,65950
25153-16888,8265 
95459-36015,59444
84324-78157,6167 
95351-11577,83774
89355-38524,50831
48880-44346,4534 
19630-10424,9206 
60781-13672,47109
36399-31215,5184 
32644-16406,16238
62273-53973,8300 
68809-56121,12688
22591-18839,3752 
83474-30476,52998
95297-83674,11623
86869-39825,47044
91871-4611 ,87260
49976-47969,2007 
39987-33956,6031 
77365-31125,46240
97051-38486,58565
96265-10090,86175
87182-43220,43962
97389-71311,26078
82965-2499 ,80466
97714-85270,12444
95232-12827,82405
64179-28899,35280
80281-24441,55840
48298-40254,8044 
54634-36690,17944
55426-32526,22900
90180-79093,11087
42960-33142,9818 
75124-28983,46141
22021-19954,2067 
84647-39963,44684
97487-31065,66422
93711-76173,17538
74343-71241,3102 
96786-42696,54090
95260-33716,61544
19333-16775,2558 
70725-15281,55444
65571-44690,20881
65804-42507,23297
89727-7159 ,82568
97601-31808,65793
41372-38822,2550 
63219-21504,41715
92551-28504,64047
69405-62964,6441 
36898-28253,8645 
64203-50297,13906
73713-13656,60057
34973-6161 ,28812
97465-67402,30063
90529-40088,50441
52262-3587 ,48675
93391-27867,65524
59389-13056,46333
99082-15892,83190
67322-63885,3437 
53723-19465,34258
50002-518  ,49484
99713-84962,14751
66620-52193,14427
99679-17317,82362
43630-3600 ,40030
98870-45763,53107
87949-43686,44263
67585-44083,23502
90159-74577,15582
54374-9810 ,44564
81365-26516,54849
89197-17269,71928
86455-70062,16393
68724-44680,24044
56927-44724,12203
74083-13320,60763
64360-3776 ,60584
93524-31419,62105
73790-42645,31145
46071-14876,31195
46758-20503,26255
91265-90034,1231 
70424-49848,20576
98083-20222,77861
89105-86176,2929 
67391-22806,44585
95057-70630,24427
63838-115  ,63723
38115-36908,1207 
30220-25510,4710 
93409-80289,13120
80822-20719,60103
7820-4019  ,3801 
27218-6228 ,20990
94938-12943,81995
89487-36440,53047
60305-56566,3739 
10686-7004 ,3682 
71168-55401,15767
62895-27199,35696
45801-6995 ,38806
59484-26238,33246
87881-6542 ,81339
62018-47322,14696
82291-60180,22111
10001-626  ,9375 
58841-29869,28972
40006-30485,9521 
73932-3589 ,70343
22881-1848 ,21033
51718-50595,1123 
83423-29308,54115
82930-40150,42780
65798-59641,6157 
50629-12087,38542
56936-51691,5245 
65739-36440,29299
57112-5140 ,51972
87422-14731,72691
61451-9017 ,52434
88284-8918 ,79366
78995-30035,48960
39794-30147,9647 
42292-40533,1759 
72987-26113,46874
54952-50438,4514 
56105-31032,25073
54806-23653,31153
85287-51913,33374
39775-28834,10941
86117-22968,63149
73232-54503,18729
20809-1280 ,19529
95497-16210,79287
27809-8225 ,19584
69177-38041,31136
92421-60300,32121
35821-9559 ,26262
54030-22741,31289
96960-28669,68291
95928-25378,70550
76587-68914,7673 
50337-46106,4231 
85922-8704 ,77218
46905-137  ,46768
74659-4224 ,70435
68184-10059,58125
33133-16499,16634
21159-2487 ,18672
56780-30950,25830
65704-32708,32996
88740-36613,52127
51059-36089,14970
55210-18537,36673
26073-2059 ,24014
86949-61319,25630
52695-45607,7088 
45987-39213,6774 
59935-35165,24770
58450-38974,19476
71093-42292,28801
69536-57738,11798
67876-2772 ,65104
38392-2465 ,35927
65267-4335 ,60932
54080-8131 ,45949
81959-66328,15631
57918-21296,36622
68805-66070,2735 
30894-17523,13371
20878-12563,8315 
52771-18821,33950
52906-25632,27274
52554-33203,19351
75569-72299,3270 
49492-43528,5964 
91440-83383,8057 
75946-29519,46427
85237-49597,35640
65800-56881,8919 
43789-33464,10325
59805-11523,48282
96447-26940,69507
78666-76487,2179 
80294-76423,3871 
91214-72736,18478
72936-54400,18536
96465-16963,79502
88145-16889,71256
84551-36652,47899
97725-16144,81581
82932-45295,37637
14667-11496,3171 
44000-31450,12550
31803-3629 ,28174
91199-52801,38398
66338-11837,54501
83748-71088,12660
83814-36573,47241
97789-33720,64069
53005-11557,41448
62713-41422,21291
95838-62431,33407
87220-47841,39379
58444-12114,46330
40025-29609,10416
86040-56113,29927
38876-19132,19744
98011-76383,21628
74454-53422,21032
74169-15726,58443
68710-4144 ,64566
43700-18551,25149
92626-42829,49797
87193-16177,71016
98665-62521,36144
48718-4236 ,44482
36278-7451 ,28827
72957-17188,55769
47664-41458,6206 
62176-45247,16929
79791-62413,17378
86650-64724,21926
17438-4893 ,12545
67745-39511,28234
81393-76625,4768 
28661-18358,10303
29897-13242,16655
96384-84483,11901
78611-69230,9381 
88835-41506,47329
87000-913  ,86087
75759-74937,822  
79038-34964,44074
80623-78784,1839 
58888-1974 ,56914
96064-59916,36148
46097-6295 ,39802
68830-1816 ,67014
58686-23517,35169
80351-78024,2327 
41299-16563,24736
35510-31251,4259 
64594-43119,21475
36999-17434,19565
76275-53324,22951
49800-48678,1122 
61359-47649,13710
63103-37733,25370
19421-514  ,18907
85757-43379,42378
87466-64428,23038
58425-29353,29072
85304-20269,65035
71091-47084,24007
84407-36044,48363
36187-15531,20656
86345-16602,69743
58427-46049,12378
23181-14111,9070 
25743-22287,3456 
14459-14046,413  
83775-2748 ,81027
90729-61726,29003
91291-85682,5609 
99755-97716,2039 
85856-76054,9802 
45709-13596,32113
71681-44497,27184
94153-70461,23692
45065-27   ,45038
77874-21197,56677
77862-71515,6347 
41007-33945,7062 
88087-85991,2096 
92148-11185,80963
58796-28264,30532
55571-19712,35859
42032-38047,3985 
87551-83759,3792 
83231-61617,21614
90341-12716,77625
82039-1560 ,80479
34959-15036,19923
81338-71563,9775 
51019-14507,36512
76797-56603,20194
94777-87214,7563 
82952-32393,50559
77685-24132,53553
89457-84157,5300 
59733-4172 ,55561
81888-38483,43405
62229-22539,39690
68695-13874,54821
96119-10184,85935
89126-38450,50676
30974-9059 ,21915
73100-59798,13302
93063-48068,44995
41885-25435,16450
82543-42771,39772
29442-8142 ,21300
64774-53560,11214
96677-52653,44024
80705-71470,9235 
30948-19172,11776
73517-46373,27144
55287-22711,32576
59283-46853,12430
80895-11982,68913
29468-9594 ,19874
83920-23426,60494
89436-46780,42656
61371-20660,40711
80504-70613,9891 
92589-53582,39007
73337-61341,11996
77438-18042,59396
76765-32709,44056
81808-1715 ,80093
97142-54317,42825
65149-6974 ,58175
92249-6698 ,85551
33364-23737,9627 
49698-26315,23383
79374-29256,50118
17528-8721 ,8807 
98337-9919 ,88418
75447-11060,64387
65004-62506,2498 
86073-39230,46843
18829-8535 ,10294
37275-16719,20556
70174-50296,19878
57244-23596,33648
25483-5637 ,19846
96394-73422,22972
79449-73025,6424 
73375-34257,39118
29986-12472,17514
22134-18630,3504 
59920-16527,43393
31910-9550 ,22360
58598-34492,24106
27739-18127,9612 
54692-40006,14686
80947-55696,25251
39449-19596,19853
97706-26465,71241
69265-18747,50518
45782-935  ,44847
47146-23356,23790
73831-72212,1619 
45891-6747 ,39144
47897-12523,35374
98037-2822 ,95215
44893-4931 ,39962
84033-43021,41012
60210-38791,21419
78192-21034,57158
15977-10338,5639 
73000-41889,31111
7910-5498  ,2412 
60374-10844,49530
86812-84095,2717 
40067-24546,15521
68524-40613,27911
69214-48260,20954
93219-33058,60161
59082-19950,39132
84960-58420,26540
64539-46952,17587
81714-59569,22145
73863-28362,45501
99678-70084,29594
76697-33059,43638
72130-6411 ,65719
80131-69383,10748
86533-36247,50286
62388-61841,547  
63971-3173 ,60798
96403-8614 ,87789
74123-27770,46353
90471-81300,9171 
94071-20540,73531
74749-4846 ,69903
37018-15437,21581
99135-9043 ,90092
41982-36657,5325 
90805-24319,66486
86318-5413 ,80905
91132-45851,45281
80887-18998,61889
59209-15871,43338
56680-43868,12812
27517-21544,5973 
45731-12997,32734
79095-31844,47251
34040-31803,2237 
75130-40093,35037
84240-22840,61400
80912-25822,55090
89434-66931,22503
83443-5347 ,78096
74208-52721,21487
34351-13301,21050
67490-39931,27559
93342-85506,7836 
97999-27068,70931
20226-16751,3475 
35682-33622,2060 
93858-86197,7661 
61333-43390,17943
42396-27360,15036
65722-19284,46438
12957-7902 ,5055 
36475-22621,13854
89846-65765,24081
60572-38914,21658
70046-68858,1188 
36778-25304,11474
89067-52613,36454
94278-68086,26192
38457-12575,25882
80508-37727,42781
98872-47480,51392
79456-22402,57054
78941-45611,33330
73266-45573,27693
90721-46313,44408
68788-8600 ,60188
96538-63986,32552
35354-20326,15028
98659-32435,66224
28618-14901,13717
69314-17061,52253
54667-36336,18331
39988-661  ,39327
64520-49197,15323
88662-73268,15394
10652-2903 ,7749 
27912-3905 ,24007
89091-17953,71138
67634-17096,50538
58636-16282,42354
31023-28741,2282 
82754-17219,65535
79858-43713,36145
50677-44517,6160 
89778-82140,7638 
60681-60409,272  
83675-79069,4606 
88894-47955,40939
55965-41732,14233
63284-27002,36282
64205-54739,9466 
87414-2211 ,85203
99610-53296,46314
35708-24343,11365
89446-16444,73002
66954-62611,4343 
91644-84137,7507 
86292-68395,17897
48060-8511 ,39549
59865-1551 ,58314
18704-15288,3416 
66493-20549,45944
68232-50061,18171
54322-33543,20779
29378-18478,10900
87587-20388,67199
68647-48597,20050
96383-25466,70917
76120-14310,61810
87375-60108,27267
66244-16191,50053
59820-12156,47664
84490-27177,57313
76498-52122,24376
67916-18044,49872
93943-68763,25180
48587-44654,3933 
95774-23529,72245
40273-23081,17192
65665-60233,5432 
55171-1728 ,53443
59511-30457,29054
61952-48130,13822
74052-34756,39296
88281-75690,12591
91626-9461 ,82165
92767-53496,39271
54110-41453,12657
33991-18501,15490
47437-31107,16330
46097-19935,26162
30221-11270,18951
90485-88448,2037 
80999-3912 ,77087
50670-38895,11775
29309-20350,8959 
98420-12680,85740
89277-22905,66372
71865-65059,6806 
33745-5752 ,27993
43463-22172,21291
90826-59883,30943
63516-24638,38878
81591-38444,43147
87992-84228,3764 
52478-1503 ,50975
68819-48245,20574
66468-32089,34379
24345-7470 ,16875
32807-25879,6928 
65166-30260,34906
33018-15995,17023
83767-5628 ,78139
74281-4832 ,69449
50885-12216,38669
92371-32486,59885
45296-43942,1354 
63577-17806,45771
99730-48085,51645
90413-22245,68168
74835-61830,13005
12246-2326 ,9920 
92580-42211,50369
83674-6730 ,76944
19443-2283 ,17160
76838-48506,28332
85426-49735,35691
69338-11426,57912
98903-33877,65026
62127-7269 ,54858
88365-77394,10971
87869-37573,50296
50778-27723,23055
66960-32413,34547
17520-1570 ,15950
70766-54317,16449
83127-42256,40871
8687-1184  ,7503 
89518-8320 ,81198
64298-38989,25309
11378-7920 ,3458 
62224-33751,28473
13090-1461 ,11629
70415-25054,45361
80394-66190,14204
85324-75674,9650 
53994-39414,14580
15409-9400 ,6009 
59698-21117,38581
40348-9426 ,30922
55538-30824,24714
86961-28114,58847
28433-18998,9435 
49115-22906,26209
76482-12287,64195
88883-19954,68929
63172-15200,47972
55767-28812,26955
82688-25114,57574
95109-26493,68616
91395-33760,57635
96939-51708,45231
51973-30047,21926
95913-59280,36633
51312-39628,11684
61870-38532,23338
73414-56565,16849
56611-40066,16545
33677-30235,3442 
69672-57967,11705
99401-63251,36150
78845-32369,46476
42871-35192,7679 
85551-55862,29689
75043-38228,36815
42252-21112,21140
75703-26015,49688
85028-7764 ,77264
60353-59996,357  
4804-3792  ,1012 
71346-6617 ,64729
96054-14384,81670
57429-14143,43286
25818-13609,12209
94179-59203,34976
60606-16695,43911
92923-90392,2531 
96476-41864,54612
60208-15423,44785
84587-65756,18831
61470-26032,35438
69738-53399,16339
88558-31511,57047
95918-36845,59073
83535-62775,20760
83634-79636,3998 
88907-4842 ,84065
67999-58306,9693 
67087-42665,24422
72145-45250,26895
90617-33507,57110
64387-21986,42401
97030-60493,36537
14500-1329 ,13171
60066-18031,42035
63183-50101,13082
97058-71112,25946
96240-32374,63866
90634-53216,37418
80283-73336,6947 
83629-63701,19928
80622-34112,46510
83055-7525 ,75530
89401-55853,33548
44437-7269 ,37168
88713-15753,72960
81478-72873,8605 
66054-33226,32828
50685-24908,25777
81733-45829,35904
87037-39454,47583
61434-54195,7239 
66210-54863,11347
54373-10915,43458
55141-2519 ,52622
72522-57933,14589
42018-1206 ,40812
78281-48659,29622
46848-3561 ,43287
78879-29523,49356
56243-2804 ,53439
59237-16022,43215
94915-2491 ,92424
93896-76606,17290
93082-74311,18771
45342-25322,20020
76167-38871,37296
64719-2737 ,61982
71194-17543,53651
76681-39602,37079
88218-28151,60067
65651-35604,30047
87325-6201 ,81124
49650-16750,32900
59169-41124,18045
93387-43662,49725
58274-45880,12394
23745-6063 ,17682
91449-76344,15105
63586-25862,37724
97206-44086,53120
69320-45884,23436
54102-33872,20230
95456-54943,40513
41571-33708,7863 
36161-79   ,36082
74366-40469,33897
51681-35885,15796
94877-75712,19165
85414-80689,4725 
50100-10892,39208
98748-90566,8182 
67784-55443,12341
54878-19434,35444
77199-22729,54470
52022-33577,18445
65671-15197,50474
75150-26243,48907
72896-50400,22496
62546-6774 ,55772
66775-63614,3161 
99547-47480,52067
57561-34607,22954
79174-27781,51393
32132-25973,6159 
54600-21431,33169
80481-62435,18046
80970-28446,52524
19933-1487 ,18446
57124-3078 ,54046
49237-5287 ,43950
97735-61613,36122
75806-46027,29779
62545-53354,9191 
56073-38845,17228
50505-44832,5673 
31651-23623,8028 
66722-25766,40956
36849-5219 ,31630
76191-71178,5013 
82225-75141,7084 
88107-37186,50921
14278-14210,68   
72117-407  ,71710
79653-49368,30285
72494-54517,17977
37903-15861,22042
8430-1004  ,7426 
98486-1194 ,97292
84231-46180,38051
89466-16146,73320
98897-66142,32755
67151-12527,54624
48172-6021 ,42151
50475-30971,19504
31654-17705,13949
54238-49033,5205 
50209-15957,34252
82505-33882,48623
86196-10637,75559
93151-52324,40827
94559-69900,24659
43867-8271 ,35596
70618-64992,5626 
95684-66983,28701
40163-35438,4725 
14295-9396 ,4899 
97842-39897,57945
59530-35126,24404
34307-12777,21530
97473-87471,10002
93132-23722,69410
73861-71298,2563 
89975-72628,17347
96794-12053,84741
72443-63145,9298 
15378-11378,4000 
75880-573  ,75307
95094-21766,73328
44757-19425,25332
82860-13973,68887
93304-40616,52688
34442-16343,18099
34455-7123 ,27332
66520-21135,45385
64770-45680,19090
34174-28640,5534 
73507-44474,29033
92121-55032,37089
74170-67827,6343 
91997-39501,52496
16051-2017 ,14034
38356-7833 ,30523
53859-20132,33727
71460-54995,16465
69048-17146,51902
18893-12472,6421 
74573-67821,6752 
92768-74763,18005
96484-62559,33925
93613-50422,43191
80977-80861,116  
46947-19387,27560
99407-12658,86749
56971-1954 ,55017
56834-1874 ,54960
45594-32349,13245
88396-46879,41517
46079-1981 ,44098
25489-21565,3924 
91260-23256,68004
64788-24532,40256
91841-37884,53957
93354-47466,45888
14528-3915 ,10613
27360-20967,6393 
22570-3896 ,18674
74394-30809,43585
66569-31095,35474
89735-89446,289  
81925-26862,55063
