Formula,Answer
32769-6224 ,26545
36017-2689 ,33328
75278-50196,25082
93371-73014,20357
74534-64346,10188
37190-21321,15869
14572-13880,692  
49659-44403,5256 
96983-47857,49126
95449-85377,10072
39971-26009,13962
94809-84318,10491
69128-5508 ,63620
56056-6502 ,49554
39862-21025,18837
15430-14207,1223 
66221-16801,49420
7453-3112  ,4341 
75479-2729 ,72750
44629-35459,9170 
51061-29476,21585
96984-40111,56873
74387-44507,29880
69380-63046,6334 
97854-32569,65285
79150-62095,17055
85811-3710 ,82101
73792-71245,2547 
64019-62056,1963 
54541-27575,26966
51593-35722,15871
84960-62046,22914
35134-30844,4290 
64553-29304,35249
85054-8165 ,76889
30253-7977 ,22276
87240-79043,8197 
23864-5530 ,18334
93003-69200,23803
76082-49259,26823
39785-21233,18552
98044-44472,53572
99633-34774,64859
27755-22529,5226 
63037-62403,634  
73174-58442,14732
82163-3000 ,79163
58868-17144,41724
25813-10209,15604
94330-11363,82967
82725-8315 ,74410
77344-69109,8235 
76319-42505,33814
53317-25589,27728
13341-8712 ,4629 
64923-49060,15863
59915-28185,31730
46275-17954,28321
77313-27470,49843
85055-50780,34275
69897-56187,13710
72041-41186,30855
76710-54587,22123
95471-19069,76402
83103-32272,50831
97135-57022,40113
81859-15896,65963
76981-56654,20327
47642-22406,25236
50622-39694,10928
51338-44863,6475 
84440-30476,53964
51740-7277 ,44463
98320-2056 ,96264
29501-8009 ,21492
89537-61210,28327
72807-47488,25319
80076-66879,13197
87778-39946,47832
41103-34211,6892 
20481-9447 ,11034
70460-57795,12665
17609-11051,6558 
66068-35643,30425
23195-16408,6787 
72161-3090 ,69071
69648-21841,47807
96935-24218,72717
32780-19197,13583
86831-28203,58628
86057-3582 ,82475
61366-42078,19288
74910-33609,41301
32262-18410,13852
45450-16844,28606
91696-26330,65366
85292-25448,59844
66166-30045,36121
84914-13249,71665
49667-27204,22463
31458-22094,9364 
83061-5217 ,77844
97959-82370,15589
60198-13109,47089
72725-58463,14262
77401-56735,20666
46546-1552 ,44994
79807-30003,49804
57051-26030,31021
85598-13711,71887
71971-66640,5331 
81503-44237,37266
31534-15044,16490
91608-39878,51730
89276-33698,55578
32675-10892,21783
97626-8560 ,89066
98228-28610,69618
94893-8877 ,86016
83953-50169,33784
32176-10501,21675
45958-30457,15501
78438-51940,26498
75707-45333,30374
36164-31282,4882 
74030-17151,56879
16338-15148,1190 
70418-48813,21605
61723-8361 ,53362
37905-1944 ,35961
84599-23394,61205
6342-5931  ,411  
35249-23578,11671
62932-55189,7743 
60583-51424,9159 
95080-53481,41599
74316-61625,12691
65263-45556,19707
57416-33719,23697
64924-5070 ,59854
80234-64222,16012
41446-19783,21663
98016-45822,52194
87253-28887,58366
92378-67225,25153
82532-66420,16112
12586-9884 ,2702 
41354-39790,1564 
92902-88761,4141 
58316-20183,38133
11845-7715 ,4130 
65023-11989,53034
29529-28466,1063 
83361-25849,57512
93866-10465,83401
96981-3669 ,93312
65371-19831,45540
90477-73511,16966
61818-16486,45332
93296-2727 ,90569
56750-47631,9119 
92263-76897,15366
64863-6591 ,58272
99804-11040,88764
73344-33239,40105
89421-39975,49446
83536-60357,23179
88059-36991,51068
58307-3101 ,55206
80225-17390,62835
57790-2589 ,55201
85768-8302 ,77466
79376-34927,44449
65508-4067 ,61441
80629-17746,62883
79109-36080,43029
80241-69956,10285
95347-76379,18968
79218-31457,47761
48775-30932,17843
26959-14848,12111
53242-13465,39777
81001-57299,23702
22272-641  ,21631
93692-14541,79151
71813-55688,16125
57291-13678,43613
93465-91748,1717 
73553-15504,58049
51660-35197,16463
60926-38296,22630
9700-4788  ,4912 
77689-34746,42943
42292-15394,26898
32113-30551,1562 
23052-16576,6476 
64323-32845,31478
12780-3458 ,9322 
66199-19845,46354
43865-16069,27796
42496-5067 ,37429
97062-29582,67480
85524-25333,60191
81424-31876,49548
84484-8171 ,76313
30622-30013,609  
67786-55860,11926
43859-26157,17702
90712-27018,63694
27680-7271 ,20409
90764-14795,75969
39072-36768,2304 
93039-63830,29209
17375-7185 ,10190
91590-10695,80895
72610-55132,17478
78729-46381,32348
48630-24540,24090
90320-36212,54108
39345-8200 ,31145
39449-14007,25442
92103-12011,80092
66873-25140,41733
74018-27116,46902
78028-4223 ,73805
76185-57903,18282
92060-71630,20430
13901-3906 ,9995 
76561-23185,53376
92172-4446 ,87726
42166-28820,13346
42715-13101,29614
23621-11879,11742
82175-24151,58024
66144-50594,15550
41657-37735,3922 
74563-35954,38609
41432-27816,13616
86432-77114,9318 
83850-24466,59384
61371-44916,16455
84967-65928,19039
94505-81277,13228
46058-18114,27944
54036-6898 ,47138
58146-5385 ,52761
72418-35607,36811
58201-39258,18943
86432-14022,72410
68115-31939,36176
49160-34971,14189
36638-8578 ,28060
83039-74887,8152 
75650-52921,22729
63009-47172,15837
71575-46838,24737
91381-67183,24198
85626-11876,73750
29663-28444,1219 
99466-5780 ,93686
94365-22474,71891
64867-43341,21526
35473-21519,13954
54378-43772,10606
90507-63651,26856
49369-10705,38664
78710-39603,39107
37610-16931,20679
75563-15353,60210
23080-19566,3514 
56940-12729,44211
61955-20798,41157
26104-3848 ,22256
67411-60657,6754 
49742-20504,29238
82808-16001,66807
49912-5565 ,44347
63901-26209,37692
67151-65245,1906 
53771-41425,12346
65601-1193 ,64408
70853-45466,25387
98254-25820,72434
37769-3675 ,34094
91194-26214,64980
59570-4713 ,54857
40020-141  ,39879
58650-23870,34780
44927-29529,15398
47348-13840,33508
61023-26388,34635
91123-47943,43180
52457-4429 ,48028
64122-43387,20735
24600-9187 ,15413
80008-28661,51347
50435-4046 ,46389
45022-15264,29758
75146-45636,29510
92382-88834,3548 
42495-7945 ,34550
39744-22308,17436
96962-81091,15871
85130-44660,40470
75477-39297,36180
82365-17357,65008
61238-25048,36190
93863-71932,21931
96721-72115,24606
56529-43547,12982
67410-9614 ,57796
38549-19621,18928
75037-46705,28332
96589-55126,41463
96843-23232,73611
89554-36282,53272
84496-81295,3201 
51446-37503,13943
84934-19130,65804
96880-95911,969  
44524-716  ,43808
92530-5944 ,86586
56462-11068,45394
83633-75814,7819 
68341-38454,29887
52661-42551,10110
32653-6651 ,26002
56970-34526,22444
34326-22131,12195
70185-2284 ,67901
76630-43981,32649
86053-3433 ,82620
92657-82726,9931 
20670-9355 ,11315
68949-2288 ,66661
32334-1770 ,30564
98182-44088,54094
86406-73597,12809
58458-34278,24180
53641-35404,18237
87606-84216,3390 
25755-15916,9839 
32413-15696,16717
77827-26095,51732
91493-72829,18664
88754-35218,53536
68537-21842,46695
81631-1210 ,80421
76241-33039,43202
57340-43234,14106
84655-83856,799  
59364-22330,37034
65733-34110,31623
89214-61271,27943
56622-36376,20246
42253-31998,10255
98025-85696,12329
33326-16491,16835
62226-10269,51957
78120-11232,66888
61566-60312,1254 
24609-627  ,23982
52483-16173,36310
90021-84042,5979 
79074-68273,10801
77110-32205,44905
85025-57426,27599
37572-15174,22398
54558-37291,17267
86551-54696,31855
43067-7543 ,35524
96357-22978,73379
39043-6694 ,32349
44381-25153,19228
69702-19157,50545
55765-15869,39896
24312-11056,13256
25365-11498,13867
79241-24493,54748
43419-17007,26412
31783-30037,1746 
42167-42118,49   
49215-11903,37312
86772-64190,22582
91427-29014,62413
29990-22389,7601 
52511-28498,24013
95805-16161,79644
76823-29679,47144
21784-3426 ,18358
73025-40806,32219
96790-68867,27923
71862-67672,4190 
95971-73486,22485
95220-28750,66470
90598-50651,39947
62095-56459,5636 
40269-39154,1115 
34543-2775 ,31768
76592-8641 ,67951
74793-53097,21696
79910-67628,12282
98155-58176,39979
71831-32812,39019
64894-3722 ,61172
88394-45615,42779
73902-41604,32298
53563-22088,31475
80419-21116,59303
35505-13449,22056
76922-56750,20172
42611-16167,26444
74832-64320,10512
86829-25511,61318
56332-31013,25319
35795-8537 ,27258
13731-5774 ,7957 
91247-36807,54440
71111-9549 ,61562
40726-39007,1719 
52781-3785 ,48996
87140-28206,58934
85782-18534,67248
15395-5484 ,9911 
87739-36515,51224
65008-9864 ,55144
33909-7597 ,26312
51238-36819,14419
60625-58101,2524 
96177-33363,62814
78727-71324,7403 
77305-58966,18339
72757-41591,31166
99293-29730,69563
55622-24265,31357
57034-27416,29618
14187-9105 ,5082 
93757-53307,40450
43176-12418,30758
89270-31780,57490
60999-55197,5802 
76574-56106,20468
96756-90958,5798 
53372-46916,6456 
94082-53438,40644
93587-69721,23866
67479-5618 ,61861
17400-3087 ,14313
98708-32789,65919
19355-3616 ,15739
48425-37145,11280
70625-56309,14316
63817-24026,39791
76706-15219,61487
59457-32466,26991
46884-39195,7689 
99536-88894,10642
91752-11374,80378
15806-10192,5614 
83517-24776,58741
96683-57141,39542
63761-56923,6838 
69665-9473 ,60192
49434-9736 ,39698
62993-5244 ,57749
58249-50799,7450 
44440-3653 ,40787
34428-16061,18367
83704-1174 ,82530
50539-21401,29138
94768-41564,53204
65671-46647,19024
11920-11887,33   
96925-27280,69645
43121-20052,23069
91306-86971,4335 
85275-23670,61605
47967-14662,33305
79421-65271,14150
95667-83082,12585
82913-12188,70725
91633-18732,72901
99533-70649,28884
91336-6667 ,84669
48304-3027 ,45277
80409-17930,62479
97851-30486,67365
27898-3228 ,24670
84013-8444 ,75569
51456-40590,10866
69649-49877,19772
71826-50408,21418
86439-46984,39455
63161-18061,45100
75630-23372,52258
78902-28682,50220
80112-60115,19997
54937-43839,11098
83940-30711,53229
35010-2801 ,32209
47268-38505,8763 
55591-34745,20846
82839-40499,42340
61506-43691,17815
9057-2394  ,6663 
16734-5589 ,11145
99954-39836,60118
83835-17488,66347
93884-46241,47643
86525-57314,29211
63320-9369 ,53951
57140-24847,32293
91213-48300,42913
74755-37017,37738
90352-31224,59128
90060-10206,79854
81325-48620,32705
83794-27623,56171
88388-6856 ,81532
24207-19014,5193 
79168-52555,26613
87937-4081 ,83856
90758-31525,59233
77775-17975,59800
46174-42161,4013 
94448-57896,36552
90109-67019,23090
79306-33726,45580
47047-18430,28617
26674-6702 ,19972
68261-28101,40160
93473-28394,65079
55323-43868,11455
76109-24464,51645
35630-12978,22652
36513-27056,9457 
99612-95602,4010 
25667-20837,4830 
9812-5133  ,4679 
59960-33920,26040
54067-5232 ,48835
21187-17814,3373 
87566-8968 ,78598
17049-14450,2599 
84926-68616,16310
95768-30278,65490
78341-13943,64398
21540-4633 ,16907
25801-1888 ,23913
93560-80306,13254
43765-760  ,43005
67982-45732,22250
44953-19422,25531
73758-25093,48665
48457-4026 ,44431
62425-14349,48076
29879-22483,7396 
67287-58584,8703 
66282-62701,3581 
40164-23550,16614
51306-15216,36090
81002-19196,61806
99089-3679 ,95410
82282-3605 ,78677
74916-59935,14981
60145-19422,40723
79058-67069,11989
73593-18293,55300
44409-4981 ,39428
19525-18550,975  
79512-5038 ,74474
61679-57013,4666 
61044-13854,47190
47303-31109,16194
72893-63170,9723 
37218-14349,22869
64899-10904,53995
37440-11424,26016
57326-17660,39666
50896-40366,10530
95849-83562,12287
52847-52834,13   
79854-9607 ,70247
62725-47957,14768
43737-11270,32467
47843-18333,29510
82952-40190,42762
70358-52906,17452
64738-44869,19869
58644-10398,48246
24442-7018 ,17424
38077-8641 ,29436
76684-14392,62292
89760-29739,60021
98080-92132,5948 
86183-24043,62140
87034-10053,76981
36518-19062,17456
57290-39150,18140
99747-77066,22681
42520-22458,20062
39589-10472,29117
81732-29772,51960
76284-38071,38213
84550-49153,35397
77777-29595,48182
32473-8722 ,23751
78990-66905,12085
44349-38424,5925 
73903-39377,34526
66343-51062,15281
98711-804  ,97907
59508-16454,43054
83093-53590,29503
87617-17400,70217
98165-8108 ,90057
31677-24827,6850 
97604-25073,72531
74835-40131,34704
67703-6744 ,60959
49580-18854,30726
94550-66901,27649
88652-73399,15253
71211-47617,23594
82380-23599,58781
59522-2783 ,56739
81650-50015,31635
57736-3365 ,54371
24990-8442 ,16548
56769-48384,8385 
96739-44287,52452
15039-6992 ,8047 
72105-57329,14776
56069-11769,44300
82197-28918,53279
80783-21945,58838
43816-27048,16768
1415-573   ,842  
99784-58544,41240
87564-7358 ,80206
88586-43425,45161
82613-45447,37166
64983-33512,31471
50281-46264,4017 
66039-35357,30682
46642-16207,30435
82406-69465,12941
97813-29230,68583
68376-7481 ,60895
99352-66835,32517
64545-8317 ,56228
89477-42419,47058
90396-82272,8124 
80310-33931,46379
70560-15939,54621
55730-45152,10578
40051-32129,7922 
61403-38140,23263
89269-3695 ,85574
74777-70013,4764 
81054-47971,33083
42385-27494,14891
80923-55141,25782
68196-13576,54620
55128-21116,34012
91697-9624 ,82073
38513-15505,23008
72850-7113 ,65737
65034-50453,14581
84811-76762,8049 
38578-6794 ,31784
88959-1801 ,87158
61570-42243,19327
54524-32031,22493
12523-7170 ,5353 
75738-33999,41739
95945-10828,85117
58407-5995 ,52412
71817-10517,61300
35739-26826,8913 
90412-8594 ,81818
99436-66478,32958
37015-30342,6673 
24643-20341,4302 
85767-24138,61629
93089-69333,23756
91784-2079 ,89705
76109-11517,64592
65964-46685,19279
53830-16236,37594
73703-39624,34079
46170-42086,4084 
91624-73422,18202
21752-2410 ,19342
57085-504  ,56581
91177-20264,70913
19764-16328,3436 
94320-83269,11051
37089-7762 ,29327
41050-10799,30251
85484-48205,37279
36877-13280,23597
77738-23759,53979
57827-9009 ,48818
89978-55299,34679
71380-53309,18071
38283-31935,6348 
75305-32468,42837
78971-72848,6123 
16496-16211,285  
44528-7481 ,37047
45616-44418,1198 
79828-77767,2061 
62573-13052,49521
85356-19817,65539
60362-59674,688  
90238-73259,16979
67306-53402,13904
83569-81889,1680 
71709-59842,11867
80914-36344,44570
61354-538  ,60816
59950-54829,5121 
62263-6403 ,55860
52558-44984,7574 
82669-10786,71883
50559-17516,33043
65611-64724,887  
77860-23646,54214
53271-4940 ,48331
75661-5082 ,70579
30859-20016,10843
96345-56437,39908
30969-17185,13784
77907-4262 ,73645
51730-2083 ,49647
30261-21799,8462 
32378-2529 ,29849
39162-7565 ,31597
98466-61965,36501
47050-20826,26224
81916-72767,9149 
97639-17743,79896
87336-8478 ,78858
74578-65756,8822 
65953-52767,13186
72543-28799,43744
71758-30462,41296
81704-5246 ,76458
88360-35796,52564
63641-53291,10350
67268-35890,31378
62312-5996 ,56316
37000-22570,14430
13726-5928 ,7798 
99451-1856 ,97595
99612-79020,20592
71246-51690,19556
39266-36021,3245 
73701-26098,47603
68251-37753,30498
97833-60816,37017
92062-66786,25276
73569-15636,57933
50775-19477,31298
50523-21260,29263
99767-79140,20627
90253-88697,1556 
53486-23808,29678
88780-39497,49283
91988-87293,4695 
90352-7030 ,83322
38154-29227,8927 
60891-32739,28152
98186-94332,3854 
94866-53282,41584
80741-42412,38329
63826-42230,21596
41195-18872,22323
50330-44127,6203 
51331-16870,34461
76430-33338,43092
83590-4877 ,78713
45215-25263,19952
52684-18702,33982
74297-22023,52274
40328-30612,9716 
92065-11036,81029
86555-80124,6431 
74554-62024,12530
93355-21614,71741
97883-44683,53200
90914-6824 ,84090
95204-33294,61910
57681-48616,9065 
71912-27351,44561
55296-29343,25953
92580-27734,64846
94200-46165,48035
97364-14192,83172
82128-10362,71766
77571-74228,3343 
94223-23077,71146
48473-37188,11285
93986-39462,54524
27440-604  ,26836
85259-69885,15374
13341-5339 ,8002 
64039-18759,45280
93802-47008,46794
31511-9079 ,22432
67935-45542,22393
94277-93698,579  
38577-12385,26192
49288-32072,17216
63690-3645 ,60045
94774-2760 ,92014
51094-32695,18399
43588-38421,5167 
70252-20345,49907
66550-3499 ,63051
62849-6091 ,56758
25282-13473,11809
94138-61019,33119
50306-11164,39142
80106-29465,50641
40406-35031,5375 
95837-72116,23721
96651-75587,21064
74455-70356,4099 
49436-39102,10334
79457-37503,41954
94539-23622,70917
5210-3264  ,1946 
93064-63340,29724
61379-58688,2691 
38617-16095,22522
67382-4034 ,63348
91108-13559,77549
57753-9027 ,48726
99945-5322 ,94623
98554-39535,59019
86259-16367,69892
23901-17923,5978 
79109-67870,11239
80520-59513,21007
70202-65807,4395 
57026-733  ,56293
87025-36093,50932
37623-29772,7851 
91496-15307,76189
82695-30005,52690
49406-9967 ,39439
82416-31182,51234
83634-72934,10700
82814-21083,61731
60852-30701,30151
92293-21003,71290
96525-11514,85011
76319-15362,60957
38069-323  ,37746
98500-40979,57521
92366-84379,7987 
47743-23119,24624
63058-20663,42395
88719-23873,64846
99532-98409,1123 
63718-18360,45358
95959-48689,47270
76519-20445,56074
63921-49640,14281
32412-7356 ,25056
40267-18355,21912
41832-5478 ,36354
50785-50779,6    
87916-55165,32751
26026-23673,2353 
87784-3276 ,84508
93812-34386,59426
53272-26186,27086
79998-5193 ,74805
97284-17036,80248
67703-11966,55737
93157-58277,34880
51128-29410,21718
97115-20328,76787
35025-34895,130  
52093-33939,18154
67774-14113,53661
96975-13421,83554
65613-48502,17111
83056-42197,40859
93059-48285,44774
63933-30911,33022
91072-81915,9157 
31425-14840,16585
37546-18437,19109
26356-22700,3656 
96244-77481,18763
75268-5566 ,69702
88358-85676,2682 
75224-61190,14034
33274-29201,4073 
43857-6127 ,37730
28390-2611 ,25779
63212-49345,13867
36436-6814 ,29622
93323-32754,60569
63066-3926 ,59140
86106-10343,75763
92533-59569,32964
97708-39413,58295
24973-2615 ,22358
71773-54394,17379
47601-25159,22442
23847-22386,1461 
81010-10508,70502
73704-15196,58508
94848-43313,51535
62351-7637 ,54714
62489-23852,38637
42691-16006,26685
97675-54016,43659
63285-20494,42791
39601-1836 ,37765
89276-25608,63668
9585-726   ,8859 
93236-13873,79363
55785-2152 ,53633
99063-57931,41132
87632-85095,2537 
92287-29094,63193
22929-15118,7811 
87483-45600,41883
95606-48720,46886
74485-10069,64416
64388-9330 ,55058
84803-11205,73598
78943-48425,30518
96810-14253,82557
92169-16716,75453
81555-45226,36329
42976-4734 ,38242
58084-46323,11761
43660-2082 ,41578
93080-87825,5255 
87250-57306,29944
59771-32611,27160
75040-56286,18754
82583-75666,6917 
82114-21903,60211
52457-13036,39421
70591-3487 ,67104
75362-5696 ,69666
57356-4013 ,53343
99315-61272,38043
90342-86624,3718 
66792-39815,26977
63580-61056,2524 
92495-88405,4090 
95345-26778,68567
79831-30452,49379
96222-16046,80176
93122-47504,45618
43906-9477 ,34429
86761-47839,38922
72191-13008,59183
43956-8510 ,35446
85318-13370,71948
84212-54490,29722
78648-24830,53818
52347-41783,10564
82697-13211,69486
57046-43793,13253
52587-4445 ,48142
97196-72358,24838
58538-56827,1711 
97287-61023,36264
93965-11565,82400
78327-47215,31112
64997-62356,2641 
92324-54595,37729
46025-18060,27965
70123-65214,4909 
16404-2943 ,13461
38829-8049 ,30780
58952-9382 ,49570
84781-27063,57718
63360-52899,10461
98362-31062,67300
30636-7723 ,22913
71170-52019,19151
70493-42150,28343
80596-67234,13362
80302-19185,61117
82966-21876,61090
96652-46347,50305
71513-35402,36111
50885-32744,18141
96431-84780,11651
93650-19974,73676
81703-63183,18520
91604-70731,20873
54559-5890 ,48669
87596-25575,62021
85602-83958,1644 
85198-23147,62051
94971-77912,17059
30981-26530,4451 
98608-87003,11605
90570-62034,28536
26498-9180 ,17318
43954-39338,4616 
85382-67655,17727
84955-43272,41683
47528-32943,14585
90376-29319,61057
38668-37057,1611 
55155-5271 ,49884
72663-18817,53846
94796-22955,71841
86394-48752,37642
57474-35171,22303
44421-42418,2003 
86789-82956,3833 
43477-17310,26167
61727-11482,50245
84355-2450 ,81905
79770-5268 ,74502
79238-9886 ,69352
71011-2148 ,68863
72875-14   ,72861
79617-75694,3923 
89752-21749,68003
79201-15198,64003
97948-82239,15709
95513-50736,44777
84437-77468,6969 
59237-31245,27992
95493-75292,20201
87271-21700,65571
87991-62821,25170
96381-7677 ,88704
95640-28319,67321
91743-28692,63051
88543-29755,58788
72886-24925,47961
96387-71063,25324
31450-7063 ,24387
53338-46576,6762 
89738-12019,77719
94574-76636,17938
95771-57412,38359
93984-85822,8162 
41653-38906,2747 
33490-24759,8731 
86682-10702,75980
69761-43801,25960
15557-12248,3309 
98084-16809,81275
43981-32098,11883
99658-67085,32573
16784-4693 ,12091
90185-79266,10919
57164-29689,27475
81108-73271,7837 
87588-57163,30425
80699-40584,40115
81725-34587,47138
22617-323  ,22294
34288-2581 ,31707
97684-11778,85906
71931-27896,44035
36402-29747,6655 
80058-68031,12027
54427-35748,18679
56736-20215,36521
13696-12762,934  
88613-733  ,87880
3523-2732  ,791  
94115-15961,78154
95202-85638,9564 
93437-86339,7098 
43198-22554,20644
61815-25057,36758
98337-94789,3548 
69401-16831,52570
35337-15053,20284
85329-37664,47665
64956-50757,14199
92882-34950,57932
97338-27264,70074
72355-1555 ,70800
50614-12451,38163
67805-14600,53205
71350-4591 ,66759
67968-18733,49235
83734-22939,60795
38556-12660,25896
63150-37579,25571
98076-85404,12672
81416-31522,49894
69106-8525 ,60581
74858-13418,61440
54158-32744,21414
21668-3544 ,18124
85103-57099,28004
33998-19113,14885
84001-44763,39238
99443-31638,67805
28540-6610 ,21930
77060-29468,47592
95683-64767,30916
94932-32770,62162
33758-2875 ,30883
41952-8281 ,33671
82212-77221,4991 
24178-6376 ,17802
91471-44532,46939
63343-41839,21504
45182-14433,30749
26955-13768,13187
22876-9953 ,12923
96512-63844,32668
94280-4748 ,89532
60581-57427,3154 
59097-20464,38633
74482-12357,62125
94132-9149 ,84983
84057-36923,47134
90035-72775,17260
97108-14566,82542
65552-61260,4292 
17085-14945,2140 
98784-30775,68009
14137-11631,2506 
12040-7053 ,4987 
32544-19516,13028
54134-13154,40980
78032-76255,1777 
53758-41413,12345
57334-29408,27926
53887-27658,26229
95518-15761,79757
31754-8686 ,23068
85662-12367,73295
91355-19754,71601
98987-68320,30667
74938-58348,16590
70064-41373,28691
85405-79750,5655 
54849-6472 ,48377
22291-7773 ,14518
86624-66709,19915
80419-17641,62778
64074-21818,42256
93476-89938,3538 
82987-58956,24031
99275-20144,79131
15452-9278 ,6174 
49846-34298,15548
50208-13003,37205
71611-55213,16398
73888-30608,43280
71768-48889,22879
77533-573  ,76960
55221-18951,36270
73907-33383,40524
18553-9435 ,9118 
67755-31618,36137
53781-49017,4764 
62076-10375,51701
99858-14216,85642
43871-19463,24408
86491-82976,3515 
72019-13949,58070
60727-5928 ,54799
93148-30295,62853
19814-8127 ,11687
77161-28483,48678
71882-38464,33418
78804-33588,45216
24688-2943 ,21745
12688-11933,755  
76496-73012,3484 
54262-9744 ,44518
88169-87610,559  
75358-37846,37512
56687-7507 ,49180
47749-44239,3510 
53409-1036 ,52373
86548-75724,10824
94990-23833,71157
72080-48278,23802
34198-10196,24002
48185-19306,28879
28817-20741,8076 
74760-34865,39895
45023-32495,12528
98505-52693,45812
57522-33756,23766
92797-67537,25260
93747-21478,72269
92743-1784 ,90959
80727-40479,40248
69575-30887,38688
65070-11274,53796
80748-78718,2030 
73058-29218,43840
83504-61873,21631
56099-38302,17797
85744-33174,52570
88628-61941,26687
96380-87544,8836 
95054-54752,40302
90238-70795,19443
94323-36708,57615
53392-35447,17945
65546-44281,21265
73858-2835 ,71023
74629-5779 ,68850
99919-13522,86397
56323-10782,45541
66193-58885,7308 
98263-97885,378  
43324-41514,1810 
72951-11789,61162
95526-61025,34501
91642-33040,58602
60103-3411 ,56692
72769-54940,17829
84627-23066,61561
60407-36742,23665
99001-41529,57472
85515-5042 ,80473
35064-32836,2228 
2455-125   ,2330 
36211-25983,10228
91475-23645,67830
74058-67754,6304 
48949-38785,10164
43095-37428,5667 
88802-18409,70393
47805-3731 ,44074
64747-44696,20051
81947-62188,19759
63395-14517,48878
59618-27238,32380
87908-21333,66575
28289-9850 ,18439
72803-29123,43680
75574-4190 ,71384
39367-16253,23114
89100-55367,33733
61271-6762 ,54509
53975-15550,38425
83910-23789,60121
27733-4537 ,23196
35075-20058,15017
74937-2524 ,72413
75036-56535,18501
83190-23458,59732
80706-35961,44745
68562-38510,30052
86144-64634,21510
66087-12548,53539
82945-59975,22970
65896-39458,26438
92225-78491,13734
98865-26459,72406
47154-19359,27795
86737-31704,55033
96616-23774,72842
45051-4630 ,40421
86867-75382,11485
90806-3029 ,87777
99343-8436 ,90907
41352-13741,27611
26313-1235 ,25078
98028-52541,45487
26922-13546,13376
22534-8539 ,13995
99329-98213,1116 
95557-24811,70746
65372-783  ,64589
44074-16599,27475
50881-49023,1858 
76876-40060,36816
38592-24385,14207
50709-33390,17319
26045-7370 ,18675
98173-72883,25290
99932-17215,82717
34283-15099,19184
63959-38333,25626
66458-11498,54960
32823-27520,5303 
65897-11926,53971
45773-17783,27990
84750-490  ,84260
28996-5733 ,23263
28009-14678,13331
90642-27413,63229
55221-54841,380  
52887-32411,20476
19837-19392,445  
50947-41170,9777 
96859-1865 ,94994
86614-39735,46879
48759-42707,6052 
77279-50574,26705
61906-60343,1563 
87169-29844,57325
